english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
a week,週,連,,Unit 4,Part 3,54,,JHS,2,Blue Sky English Course 2
think of ～  ,～のことを考える,連,,Unit 4,Part 3,54,,JHS,2,Blue Sky English Course 2
interesting,興味深い,形,,Unit 4,Part 3,54,important,JHS,2,Blue Sky English Course 2
easy,簡単な,形,,Unit 4,Part 3,55,important,JHS,2,Blue Sky English Course 2
meter,メートル,名,,Unit 4,Part 3,55,,JHS,2,Blue Sky English Course 2
meters,[meterの複数形],名,,Unit 4,Part 3,55,,JHS,2,Blue Sky English Course 2
save,～をたくわえる[ためる],動,,Unit 4,Part 3,55,important,JHS,2,Blue Sky English Course 2
money,お金,名,,Unit 4,Part 3,55,important,JHS,2,Blue Sky English Course 2
necessary,必要な,形,,Unit 4,Part 3,55,,JHS,2,Blue Sky English Course 2
sign,手まね，身ぶり,名,,Unit 4,Read＆Think,56,important,JHS,2,Blue Sky English Course 2
sign language,手話,名,,Unit 4,Read＆Think,56,,JHS,2,Blue Sky English Course 2
robot,ロボット,名,,Unit 4,Read＆Think,56,,JHS,2,Blue Sky English Course 2
belong,所属する,動,,Unit 4,Read＆Think,56,,JHS,2,Blue Sky English Course 2
belong to ～  ,～に所属する,連,,Unit 4,Read＆Think,56,,JHS,2,Blue Sky English Course 2
arm,腕,名,,Unit 4,Read＆Think,56,important,JHS,2,Blue Sky English Course 2
translate,～を翻訳する,動,,Unit 4,Read＆Think,56,,JHS,2,Blue Sky English Course 2
translate A into B,AをBに翻訳する,連,,Unit 4,Read＆Think,56,,JHS,2,Blue Sky English Course 2
voice,声,名,,Unit 4,Read＆Think,56,,JHS,2,Blue Sky English Course 2
something,何か,代,,Unit 4,Read＆Think,56,important,JHS,2,Blue Sky English Course 2
understand,～を理解する,動,,Unit 4,Read＆Think,56,,JHS,2,Blue Sky English Course 2
understands,[主語が3人称・単数で現在のときのunderstandの形],動,,Unit 4,Read＆Think,56,,JHS,2,Blue Sky English Course 2
company,会社,名,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
product,製品,名,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
develop,～を開発する,動,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
developed,[developの過去形],動,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
work on ～  ,～に取り組む,連,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
believe,～だと信じる,動,,Unit 4,Read＆Think,57,important,JHS,2,Blue Sky English Course 2
helpful,助けになる,形,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
user,使用者,名,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
users,[userの複数形],名,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
won,[winの過去形],動,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
prize,賞,名,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
Olympiad,オリンピック [格式のある言い方],名,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
World Robot Olympiad,世界ロボットオリンピック,名,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
impress,～に感銘を与える,動,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
impressed,[impressの過去形],動,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
Costa Rica,コスタリカ,名,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
inspire,～をふるい立たせる,動,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
inspired,[inspireの過去形],動,,Unit 4,Read＆Think,57,,JHS,2,Blue Sky English Course 2
professional,プロの,形,,Unit 4,Express Yourself,58,,JHS,2,Blue Sky English Course 2
sound,音,名,,Unit 4,Express Yourself,58,,JHS,2,Blue Sky English Course 2
orange,オレンジ,名,,Let's Talk 4,,60,important,JHS,2,Blue Sky English Course 2
juice,ジュース,名,,Let’s Talk 4,,60,important,JHS,2,Blue Sky English Course 2
meaning,意味,名,,Unit 5,扉,61,,JHS,2,Blue Sky English Course 2
meanings,[meaningの複数形],名,,Unit 5,扉,61,,JHS,2,Blue Sky English Course 2
pray,祈る,動,,Unit 5,Part 1,62,important,JHS,2,Blue Sky English Course 2
pray for ～  ,～を祈る,連,,Unit 5,Part 1,62,,JHS,2,Blue Sky English Course 2
performer,演技者,名,,Unit 5,Part 1,62,,JHS,2,Blue Sky English Course 2
performers,[performerの複数形],名,,Unit 5,Part 1,62,,JHS,2,Blue Sky English Course 2
pole,棒，さお,名,,Unit 5,Part 1,62,,JHS,2,Blue Sky English Course 2
poles,[poleの複数形],名,,Unit 5,Part 1,62,,JHS,2,Blue Sky English Course 2
lantern,ちょうちん,名,,Unit 5,Part 1,62,,JHS,2,Blue Sky English Course 2
lanterns,[lanternの複数形],名,,Unit 5,Part 1,62,,JHS,2,Blue Sky English Course 2
heavy,重い,形,,Unit 5,Part 1,62,important,JHS,2,Blue Sky English Course 2
look like ～  ,～のように見える,連,,Unit 5,Part 1,62,,JHS,2,Blue Sky English Course 2
ear,耳,名,,Unit 5,Part 1,62,important,JHS,2,Blue Sky English Course 2
ears,[earの複数形],名,,Unit 5,Part 1,62,,JHS,2,Blue Sky English Course 2
ears of rice,稲穂,名,,Unit 5,Part 1,62,,JHS,2,Blue Sky English Course 2
hear,～と聞いている,動,,Unit 5,Part 1,62,important,JHS,2,Blue Sky English Course 2
exam,試験 [=examination],名,,Unit 5,Part 1,63,,JHS,2,Blue Sky English Course 2
India,インド,名,,Unit 5,Part 1,63,,JHS,2,Blue Sky English Course 2
Taj Mahal,タージマハル,名,,Unit 5,Part 1,63,,JHS,2,Blue Sky English Course 2
late,遅く,副,,Unit 5,Part 1,63,important,JHS,2,Blue Sky English Course 2
stay up late,夜ふかしする,連,,Unit 5,Part 1,63,,JHS,2,Blue Sky English Course 2
downtown,繁華街へ,副,,Unit 5,Part 1,63,,JHS,2,Blue Sky English Course 2
amazing,びっくりするような,形,,Unit 5,Part 2,64,,JHS,2,Blue Sky English Course 2
gather,集まる,動,,Unit 5,Part 2,64,,JHS,2,Blue Sky English Course 2
gathered,[gatherの過去形],動,,Unit 5,Part 2,64,,JHS,2,Blue Sky English Course 2
Spain,スペイン,名,,Unit 5,Part 2,64,,JHS,2,Blue Sky English Course 2
start,～を始める,動,,Unit 5,Part 2,64,important,JHS,2,Blue Sky English Course 2
started,[startの過去形],動,,Unit 5,Part 2,64,,JHS,2,Blue Sky English Course 2
throw,～を投げる,動,,Unit 5,Part 2,64,,JHS,2,Blue Sky English Course 2
each,それぞれの,形,,Unit 5,Part 2,64,important,JHS,2,Blue Sky English Course 2
each other,お互い,連,,Unit 5,Part 2,64,,JHS,2,Blue Sky English Course 2
excited,興奮した,形,,Unit 5,Part 2,64,important,JHS,2,Blue Sky English Course 2
surprised,驚いた,形,,Unit 5,Part 2,64,,JHS,2,Blue Sky English Course 2
disappointed,がっかりした,形,,Unit 5,Part 2,64,,JHS,2,Blue Sky English Course 2
firework,花火,名,,Unit 5,Part 2,64,,JHS,2,Blue Sky English Course 2
fireworks,[fireworkの複数形],名,,Unit 5,Part 2,64,,JHS,2,Blue Sky English Course 2
Halloween,ハロウィン,名,,Unit 5,Part 2,64,,JHS,2,Blue Sky English Course 2
result,結果,名,,Unit 5,Part 2,65,important,JHS,2,Blue Sky English Course 2
glad,うれしい,形,,Unit 5,Part 2,65,important,JHS,2,Blue Sky English Course 2
Songkran,ソンクラーン,名,,Unit 5,Part 3,66,,JHS,2,Blue Sky English Course 2
celebrate,～を祝う,動,,Unit 5,Part 3,66,important,JHS,2,Blue Sky English Course 2
Thai,タイの,形,,Unit 5,Part 3,66,,JHS,2,Blue Sky English Course 2
splash,(水などを)ぴしゃっとかける,動,,Unit 5,Part 3,66,,JHS,2,Blue Sky English Course 2
bucket,バケツ,名,,Unit 5,Part 3,66,important,JHS,2,Blue Sky English Course 2
buckets,[bucketの複数形],名,,Unit 5,Part 3,66,,JHS,2,Blue Sky English Course 2
gun,銃，鉄砲,名,,Unit 5,Part 3,66,,JHS,2,Blue Sky English Course 2
guns,[gunの複数形],名,,Unit 5,Part 3,66,,JHS,2,Blue Sky English Course 2
even,～さえ，～まで,副,,Unit 5,Part 3,66,,JHS,2,Blue Sky English Course 2
truck,トラック,名,,Unit 5,Part 3,66,important,JHS,2,Blue Sky English Course 2
trucks,[truckの複数形],名,,Unit 5,Part 3,66,,JHS,2,Blue Sky English Course 2
water truck,放水車,名,,Unit 5,Part 3,66,,JHS,2,Blue Sky English Course 2
swimsuit,水着,名,,Unit 5,Part 3,66,,JHS,2,Blue Sky English Course 2
hot,暑い,形,,Unit 5,Part 3,66,important,JHS,2,Blue Sky English Course 2
temple,寺,名,,Unit 5,Part 3,67,important,JHS,2,Blue Sky English Course 2
～ and so on,～など,連,,Unit 5,Part 3,67,,JHS,2,Blue Sky English Course 2
however,しかし,副,,Unit 5,Read＆Think,68,,JHS,2,Blue Sky English Course 2
entertainment,娯楽,名,,Unit 5,Read＆Think,68,,JHS,2,Blue Sky English Course 2
from A to B,AからBまで,連,,Unit 5,Read＆Think,68,,JHS,2,Blue Sky English Course 2
million,100万の,形,,Unit 5,Read＆Think,68,,JHS,2,Blue Sky English Course 2
shoot,～を打ち上げる,動,,Unit 5,Read＆Think,68,,JHS,2,Blue Sky English Course 2
twenty thousand,2万の,形,,Unit 5,Read＆Think,68,,JHS,2,Blue Sky English Course 2
war,戦争,名,,Unit 5,Read＆Think,69,important,JHS,2,Blue Sky English Course 2
victim,犠牲者,名,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
victims,[victimの複数形],名,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
crowd,観衆,名,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
hope,望む，願う,動,,Unit 5,Read＆Think,69,important,JHS,2,Blue Sky English Course 2
hope for ～,～を望む，願う,連,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
peace,平和,名,,Unit 5,Read＆Think,69,important,JHS,2,Blue Sky English Course 2
Phoenix,フェニックス [花火の名],名,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
large-scale,大規模な,形,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
recovery,復興,名,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
mid,中部の,形,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
prefecture,県,名,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
appear,現れる，登場する,動,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
finale,大詰め，フィナーレ,名,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
Honolulu,ホノルル,名,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
Pacific,太平洋の,形,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
Pacific War,太平洋戦争,名,,Unit 5,Read＆Think,69,,JHS,2,Blue Sky English Course 2
take part in ～,～に参加する,連,,Unit 5,Express Yourself,70,,JHS,2,Blue Sky English Course 2
different,さまざまな,形,,Unit 5,Express Yourself,70,important,JHS,2,Blue Sky English Course 2
interclass,クラス対抗の,形,,Unit 5,Express Yourself,70,,JHS,2,Blue Sky English Course 2
relay,リレー,名,,Unit 5,Express Yourself,70,,JHS,2,Blue Sky English Course 2
anything,[疑問文などで] 何か    ,代,,Let's Talk 5,,72,important,JHS,2,Blue Sky English Course 2
else,ほかに，ほかの,副,,Let’s Talk 5,,72,important,JHS,2,Blue Sky English Course 2
Anything else?,ほかに何かありますか。,連,,Let’s Talk 5,,72,,JHS,2,Blue Sky English Course 2
blanket,毛布,名,,Let’s Talk 5,,72,,JHS,2,Blue Sky English Course 2
certainly,もちろん,副,,Let’s Talk 5,,72,,JHS,2,Blue Sky English Course 2
right away,今すぐ,連,,Let’s Talk 5,,72,,JHS,2,Blue Sky English Course 2
living,生きている,形,,Unit 6,扉,73,important,JHS,2,Blue Sky English Course 2
thing,もの，こと,名,,Unit 6,扉,73,important,JHS,2,Blue Sky English Course 2
things,[thingの複数形],名,,Unit 6,扉,73,,JHS,2,Blue Sky English Course 2
know about ～,～について知っている,連,,Unit 6,扉,73,,JHS,2,Blue Sky English Course 2
sea otter,ラッコ,名,,Unit 6,Part 1,74,,JHS,2,Blue Sky English Course 2
sea otters,[sea otterの複数形],名,,Unit 6,Part 1,74,,JHS,2,Blue Sky English Course 2
eye,目,名,,Unit 6,Part 1,74,important,JHS,2,Blue Sky English Course 2
eyes,[eyeの複数形],名,,Unit 6,Part 1,74,,JHS,2,Blue Sky English Course 2
paw,(爪のある動物の)足,名,,Unit 6,Part 1,74,,JHS,2,Blue Sky English Course 2
paws,[pawの複数形],名,,Unit 6,Part 1,74,,JHS,2,Blue Sky English Course 2
shy,はずかしがりの,形,,Unit 6,Part 1,74,important,JHS,2,Blue Sky English Course 2
actually,実際は,副,,Unit 6,Part 1,74,,JHS,2,Blue Sky English Course 2
drift,漂流する,動,,Unit 6,Part 1,74,,JHS,2,Blue Sky English Course 2
apart,離れて,副,,Unit 6,Part 1,74,,JHS,2,Blue Sky English Course 2
drift apart,離ればなれになる,連,,Unit 6,Part 1,74,,JHS,2,Blue Sky English Course 2
nervous,神経質な,形,,Unit 6,Part 1,74,,JHS,2,Blue Sky English Course 2
feeding,えさをやること,名,,Unit 6,Part 1,74,,JHS,2,Blue Sky English Course 2
monkey,サル,名,,Unit 6,Part 1,74,important,JHS,2,Blue Sky English Course 2
problem,問題,名,,Unit 6,Part 1,75,important,JHS,2,Blue Sky English Course 2
feel,～だと感じる，思う,動,,Unit 6,Part 1,75,important,JHS,2,Blue Sky English Course 2
taste,～な味がする,動,,Unit 6,Part 1,75,,JHS,2,Blue Sky English Course 2
tastes,[主語が3人称・単数で現在のときのtasteの形],動,,Unit 6,Part 1,75,,JHS,2,Blue Sky English Course 2
star,スター，人気者,名,,Unit 6,Part 1,75,important,JHS,2,Blue Sky English Course 2
bee,ミツバチ,名,,Unit 6,Part 2,76,important,JHS,2,Blue Sky English Course 2
bees,[beeの複数形],名,,Unit 6,Part 2,76,,JHS,2,Blue Sky English Course 2
honey,ハチミツ,名,,Unit 6,Part 2,76,,JHS,2,Blue Sky English Course 2
nectar,花のみつ,名,,Unit 6,Part 2,76,,JHS,2,Blue Sky English Course 2
hive,(ミツバチの)巣箱,名,,Unit 6,Part 2,76,,JHS,2,Blue Sky English Course 2
hives,[hiveの複数形],名,,Unit 6,Part 2,76,,JHS,2,Blue Sky English Course 2
figure,数字,名,,Unit 6,Part 2,76,,JHS,2,Blue Sky English Course 2
direction,方向,名,,Unit 6,Part 2,76,,JHS,2,Blue Sky English Course 2
distance,距離,名,,Unit 6,Part 2,76,,JHS,2,Blue Sky English Course 2
Bob,ボブ [アシカの名],名,,Unit 6,Part 2,76,,JHS,2,Blue Sky English Course 2
male,オスの，男性の,形,,Unit 6,Part 2,76,,JHS,2,Blue Sky English Course 2
sea lion,アシカ,名,,Unit 6,Part 2,76,,JHS,2,Blue Sky English Course 2
trainer,(動物の)調教師,名,,Unit 6,Part 2,76,,JHS,2,Blue Sky English Course 2
nose,鼻,名,,Unit 6,Part 2,76,important,JHS,2,Blue Sky English Course 2
fish,魚,名,,Unit 6,Part 2,76,important,JHS,2,Blue Sky English Course 2
tell,～に…を話す,動,,Unit 6,Part 2,77,important,JHS,2,Blue Sky English Course 2
fairy tale,おとぎ話,名,,Unit 6,Part 2,77,,JHS,2,Blue Sky English Course 2
toy,おもちゃ,名,,Unit 6,Part 2,77,important,JHS,2,Blue Sky English Course 2
send,～に…を送る,動,,Unit 6,Part 2,77,,JHS,2,Blue Sky English Course 2
e-mail,Eメール,名,,Unit 6,Part 2,77,,JHS,2,Blue Sky English Course 2
Clione,クリオネ,名,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
angel,天使,名,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
wing,羽,名,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
wings,[wingの複数形],名,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
change,変わる,動,,Unit 6,Part 3,78,important,JHS,2,Blue Sky English Course 2
changes,[主語が3人称・単数で現在のときのchangeの形],動,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
change into ～ ,～に変わる,連,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
scary,おそろしい,形,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
demon,鬼，悪魔,名,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
sea horse,タツノオトシゴ,名,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
starfish,ヒトデ,名,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
sea cucumber,ナマコ,名,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
jellyfish,クラゲ,名,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
beautifully,美しく,副,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
jelly,ゼリー,名,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
head,頭,名,,Unit 6,Part 3,78,important,JHS,2,Blue Sky English Course 2
dragon,ドラゴン，竜,名,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
cucumber,キュウリ,名,,Unit 6,Part 3,78,,JHS,2,Blue Sky English Course 2
devil,悪魔,名,,Unit 6,Part 3,79,,JHS,2,Blue Sky English Course 2
Bill,ビル [人の名],名,,Unit 6,Part 3,79,,JHS,2,Blue Sky English Course 2
stuffed,ぬいぐるみの,形,,Unit 6,Part 3,79,,JHS,2,Blue Sky English Course 2
teddy bear,テディベア [ぬいぐるみのクマ],名,,Unit 6,Part 3,79,,JHS,2,Blue Sky English Course 2
huge,巨大な,形,,Unit 6,Part 3,79,,JHS,2,Blue Sky English Course 2
rock,岩,名,,Unit 6,Part 3,79,,JHS,2,Blue Sky English Course 2
Uluru,ウルル [オーストラリアにある巨大な岩山],名,,Unit 6,Part 3,79,,JHS,2,Blue Sky English Course 2
smartphone,スマートフォン,名,,Unit 6,Part 3,79,,JHS,2,Blue Sky English Course 2
digital camera,デジタルカメラ,名,,Unit 6,Part 3,79,,JHS,2,Blue Sky English Course 2
air conditioner,エアコン,名,,Unit 6,Part 3,79,,JHS,2,Blue Sky English Course 2
sloth,ナマケモノ,名,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
sloths,[slothの複数形],名,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
keeper,飼育係,名,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
Welcome to ～.,～へようこそ。,連,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
slow,ゆっくりな，のんびりした,形,,Unit 6,Read＆Think,80,important,JHS,2,Blue Sky English Course 2
envy,～をうらやましく思う,動,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
ha-ha,あはは [笑い声],間,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
laziness,怠惰,名,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
lazy,なまけている,形,,Unit 6,Read＆Think,80,important,JHS,2,Blue Sky English Course 2
person,人,名,,Unit 6,Read＆Think,80,important,JHS,2,Blue Sky English Course 2
quickly,速く，すばやく,副,,Unit 6,Read＆Think,80,important,JHS,2,Blue Sky English Course 2
muscle,筋肉,名,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
predator,肉食動物,名,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
predators,[predatorの複数形],名,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
eagle,ワシ,名,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
eagles,[eagleの複数形],名,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
easily,簡単に,副,,Unit 6,Read＆Think,80,,JHS,2,Blue Sky English Course 2
by the way,ところで,連,,Unit 6,Read＆Think,81,,JHS,2,Blue Sky English Course 2
leaf,葉，葉っぱ,名,,Unit 6,Read＆Think,81,important,JHS,2,Blue Sky English Course 2
leaves,[leafの複数形],名,,Unit 6,Read＆Think,81,,JHS,2,Blue Sky English Course 2
die,死ぬ,動,,Unit 6,Read＆Think,81,,JHS,2,Blue Sky English Course 2
digest,～を消化する,動,,Unit 6,Read＆Think,81,,JHS,2,Blue Sky English Course 2
stomach,胃,名,,Unit 6,Read＆Think,81,,JHS,2,Blue Sky English Course 2
stomachs,[stomachの複数形],名,,Unit 6,Read＆Think,81,,JHS,2,Blue Sky English Course 2
peaceful,平和な,形,,Unit 6,Read＆Think,81,,JHS,2,Blue Sky English Course 2
judge,～を判断する,動,,Unit 6,Read＆Think,81,important,JHS,2,Blue Sky English Course 2
anymore,[否定文で] 今はもう(～ない),副,,Unit 6,Read＆Think,81,,JHS,2,Blue Sky English Course 2
elephant,ゾウ,名,,Unit 6,Express Yourself,82,,JHS,2,Blue Sky English Course 2
elephants,[elephantの複数形],名,,Unit 6,Express Yourself,82,,JHS,2,Blue Sky English Course 2
body,体,名,,Unit 6,Express Yourself,82,important,JHS,2,Blue Sky English Course 2
bodies,[bodyの複数形],名,,Unit 6,Express Yourself,82,important,JHS,2,Blue Sky English Course 2
fan,～をあおぐ,動,,Unit 6,Express Yourself,82,,JHS,2,Blue Sky English Course 2
stop,停留所,名,,Let’s Talk 6,,86,important,JHS,2,Blue Sky English Course 2
minute,分,名,,Let’s Talk 6,,86,important,JHS,2,Blue Sky English Course 2
minutes,[minuteの複数形],名,,Let’s Talk 6,,86,,JHS,2,Blue Sky English Course 2
high school,高校,名,,Let’s Talk 6,,86,,JHS,2,Blue Sky English Course 2
shrine,神社,名,,Let’s Talk 6,,86,,JHS,2,Blue Sky English Course 2
London,ロンドン,名,,Let's Listen 2,,87,,JHS,2,Blue Sky English Course 2
departure,出発便,名,,Let's Listen 2,,87,,JHS,2,Blue Sky English Course 2
departures,[departureの複数形],名,,Let's Listen 2,,87,,JHS,2,Blue Sky English Course 2
airline,航空会社,名,,Let's Listen 2,,87,,JHS,2,Blue Sky English Course 2
airlines,[airlineの複数形],名,,Let's Listen 2,,87,,JHS,2,Blue Sky English Course 2
flight,(飛行機の)便,名,,Let's Listen 2,,87,,JHS,2,Blue Sky English Course 2
board,(飛行機が)客を搭乗させる，(客が)搭乗する,動,,Let's Listen 2,,87,,JHS,2,Blue Sky English Course 2
gate,搭乗口,名,,Let's Listen 2,,87,,JHS,2,Blue Sky English Course 2
passenger,乗客,名,,Let's Listen 2,,87,,JHS,2,Blue Sky English Course 2
passengers,[passengerの複数形],名,,Let's Listen 2,,87,,JHS,2,Blue Sky English Course 2
proceed,進む,動,,Let's Listen 2,,87,,JHS,2,Blue Sky English Course 2
rakugo performer,落語家,名,,Project 2,,88,,JHS,2,Blue Sky English Course 2
reason,理由,名,,Project 2,,88,important,JHS,2,Blue Sky English Course 2
reasons,[reasonの複数形],名,,Project 2,,88,,JHS,2,Blue Sky English Course 2
spread,～を広める,動,,Project 2,,88,,JHS,2,Blue Sky English Course 2
speaking skill,話し方の技術,名,,Project 2,,88,,JHS,2,Blue Sky English Course 2
speaking skills,[speaking skillの複数形],名,,Project 2,,88,,JHS,2,Blue Sky English Course 2
Thank you for ～ing.,～してくれてありがとう。,連,,Project 2,,88,,JHS,2,Blue Sky English Course 2
compare,～を比較する,動,,Unit 7,扉,91,,JHS,2,Blue Sky English Course 2
ranking,順位，ランキング,名,,Unit 7,扉,91,,JHS,2,Blue Sky English Course 2
rankings,[rankingの複数形],名,,Unit 7,扉,91,,JHS,2,Blue Sky English Course 2
list,リスト，一覧表,名,,Unit 7,Part 1,92,important,JHS,2,Blue Sky English Course 2
area,面積,名,,Unit 7,Part 1,92,,JHS,2,Blue Sky English Course 2
Russia,ロシア,名,,Unit 7,Part 1,92,,JHS,2,Blue Sky English Course 2
Canada,カナダ,名,,Unit 7,Part 1,92,,JHS,2,Blue Sky English Course 2
than,～よりも,接,,Unit 7,Part 1,92,important,JHS,2,Blue Sky English Course 2
Vatican City,バチカン市国,名,,Unit 7,Part 1,92,,JHS,2,Blue Sky English Course 2
square kilometer,平方キロメートル,名,,Unit 7,Part 1,92,,JHS,2,Blue Sky English Course 2
square kilometers,[square kilometerの複数形],名,,Unit 7,Part 1,92,,JHS,2,Blue Sky English Course 2
slightly,わずかに,副,,Unit 7,Part 1,92,,JHS,2,Blue Sky English Course 2
coin,硬貨,名,,Unit 7,Part 1,93,,JHS,2,Blue Sky English Course 2
light,軽い,形,,Unit 7,Part 1,93,important,JHS,2,Blue Sky English Course 2
lighter,[lightの比較級],形,,Unit 7,Part 1,93,,JHS,2,Blue Sky English Course 2
gram,グラム,名,,Unit 7,Part 1,93,,JHS,2,Blue Sky English Course 2
grams,[gramの複数形],名,,Unit 7,Part 1,93,,JHS,2,Blue Sky English Course 2
millimeter,ミリメートル,名,,Unit 7,Part 1,93,,JHS,2,Blue Sky English Course 2
millimeters,[millimeterの複数形],名,,Unit 7,Part 1,93,,JHS,2,Blue Sky English Course 2
survey,調査,名,,Unit 7,Part 2,94,important,JHS,2,Blue Sky English Course 2
most,もっとも，いちばん [最上級を作る],副,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
include,～を含む,動,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
includes,[主語が3人称・単数で現在のときのincludeの形],動,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
Guam,グアム,名,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
among,～の間で,前,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
Asian,アジアの,形,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
European,ヨーロッパの,形,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
be happy that ～,～であることがうれしい,連,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
South Korea,韓国,名,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
Taiwan,台湾,名,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
Vietnam,ベトナム,名,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
Indonesia,インドネシア,名,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
Germany,ドイツ,名,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
Italy,イタリア,名,,Unit 7,Part 2,94,,JHS,2,Blue Sky English Course 2
class,クラス，学級,名,,Unit 7,Part 2,94,important,JHS,2,Blue Sky English Course 2
rose,バラ,名,,Unit 7,Part 2,95,important,JHS,2,Blue Sky English Course 2
average,平均の,形,,Unit 7,Part 3,96,,JHS,2,Blue Sky English Course 2
expectancy,見込み,名,,Unit 7,Part 3,96,,JHS,2,Blue Sky English Course 2
life expectancy,寿命,名,,Unit 7,Part 3,96,,JHS,2,Blue Sky English Course 2
diet,食事,名,,Unit 7,Part 3,96,,JHS,2,Blue Sky English Course 2
the key to ～  ,～の秘訣,連,,Unit 7,Part 3,96,,JHS,2,Blue Sky English Course 2
Switzerland,スイス,名,,Unit 7,Part 3,96,,JHS,2,Blue Sky English Course 2
Norway,ノルウェー,名,,Unit 7,Part 3,96,,JHS,2,Blue Sky English Course 2
turtle,カメ,名,,Unit 7,Part 3,96,,JHS,2,Blue Sky English Course 2
jump,とび上がる，ジャンプする,動,,Unit 7,Part 3,97,important,JHS,2,Blue Sky English Course 2
high,高く,副,,Unit 7,Part 3,97,important,JHS,2,Blue Sky English Course 2
