english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
walk,歩く,動作,,Lesson 4,,26,es_word,ES,5,Junior Sunshine 5
want,欲しい,動作,What do you want?  (p.5),Spring Festival,,5,es_word,ES,5,Junior Sunshine 5
watch,腕時計,日常生活,,Lesson 5,,42,es_word,ES,5,Junior Sunshine 5
water,水,飲食物,,Lesson 8,,102,es_word,ES,5,Junior Sunshine 5
Wednesday,水曜日,季節・月・曜日・時間,,Lesson 3,,19,es_word,ES,5,Junior Sunshine 5
well,じょうずに,その他,She can dance very well.  (p.53),Lesson 6,,53,es_word,ES,5,Junior Sunshine 5
what,何の，何を,その他,What day is it today?  (p.4),Spring Festival,,4,es_word,ES,5,Junior Sunshine 5
what's,= what is,その他,What’s this?  (p.5),Spring Festival,,5,es_word,ES,5,Junior Sunshine 5
when,いつ,その他,When is your birthday?  (p.12),Lesson 2,,12,es_word,ES,5,Junior Sunshine 5
where,どこへ,その他,Where is your treasure?  (p.38),Lesson 5,,38,es_word,ES,5,Junior Sunshine 5
white,白色,色・形,,Lesson 5,,41,es_word,ES,5,Junior Sunshine 5
who,だれ,その他,Who am I?  (p.22),Lesson 3,,22,es_word,ES,5,Junior Sunshine 5
windy,風の強い,自然・天気,,Lesson 4,,30,es_word,ES,5,Junior Sunshine 5
winter,冬,季節・月・曜日・時間,I like winter.  (p.15),Lesson 2,,12,es_word,ES,5,Junior Sunshine 5
wonderful,すばらしい,状態・気持ち,He is a wonderful yo-yo performer.  (p.51),Lesson 6,,49,es_word,ES,5,Junior Sunshine 5
wood,木材,日常生活,,Lesson 3,,14,es_word,ES,5,Junior Sunshine 5
would,～でしょう,その他,What would you like?    (p.60),Lesson 8,,60,es_word,ES,5,Junior Sunshine 5
year,年,季節・月・曜日・時間,She is 13 years old.  (p.52),Lesson 6,,52,es_word,ES,5,Junior Sunshine 5
yellow,黄色,色・形,Is it a yellow book?  (p.41),Lesson 5,,41,es_word,ES,5,Junior Sunshine 5
yes,はい,その他,"Yes, he is.  (p.51)",Lesson 6,,50,es_word,ES,5,Junior Sunshine 5
you,あなた（は）,人と身体,What do you like?  (p.4),Spring Festival,,4,es_word,ES,5,Junior Sunshine 5
Young,ヤン（姓）,その他,Jim Young  (p.7),Lesson 1,,7,es_word,ES,5,Junior Sunshine 5
your,あなたの,人と身体,When is your birthday?  (p.12),Lesson 2,,12,es_word,ES,5,Junior Sunshine 5
yo-yo,ヨーヨー,祝祭日・趣味・遊び,It’s my yo-yo.  (p.50),Lesson 6,,50,es_word,ES,5,Junior Sunshine 5
zebra,シマウマ,動植物,,Lesson 3,,86,es_word,ES,5,Junior Sunshine 5
be famous for ～,～で有名です,その他,It's famous for unagi.  (p.72),Lesson 9,,68,es_word,ES,5,Junior Sunshine 5
be good at ～,～がじょうずです,その他,Is he good at yo-yo?  (p.50),Lesson 6,,50,es_word,ES,5,Junior Sunshine 5
Happy new year.,新年おめでとう。,その他,,Lesson 7,,58,es_word,ES,5,Junior Sunshine 5
Here you are.,はい，どうぞ。,その他,,Lesson 8,,66,es_word,ES,5,Junior Sunshine 5
How much is ～?,～（の値段）はいくらですか。,その他,How much is the spaghetti?  (p.63),Lesson 8,,63,es_word,ES,5,Junior Sunshine 5
I'd like ～.,～をお願いします。,その他,I’d like spaghetti.  (p.62),Lesson 8,,62,es_word,ES,5,Junior Sunshine 5
look at ～,～を見る,動作,Look at this picture.  (p.50),Lesson 6,,50,es_word,ES,5,Junior Sunshine 5
Nice to meet you.,はじめまして。,その他,,Lesson 1,,6,es_word,ES,5,Junior Sunshine 5
Thank you.,ありがとう。,その他,,Lesson 8,,66,es_word,ES,5,Junior Sunshine 5
～ year(s) old,～歳,その他,She is 13 years old.   (p.52),Lesson 6,,52,es_word,ES,5,Junior Sunshine 5
activity,活動,その他,We have many events and activities in junior high school life.  (p.74),Lesson 11,,68,es_word,ES,6,Junior Sunshine 6
actor,俳優,町・施設・職業,I want to be an actor.  (p.62),Lesson 10,,61,es_word,ES,6,Junior Sunshine 6
Adelina,アデリーナ（女子の名）,その他,,Lesson 7,,42,es_word,ES,6,Junior Sunshine 6
airplane,飛行機,町・施設・職業,I like airplanes.  (p.66),Lesson 10,,66,es_word,ES,6,Junior Sunshine 6
all,すべて,その他,,Lesson 10,,98,es_word,ES,6,Junior Sunshine 6
always,いつも,その他,,Lesson 2,,9,es_word,ES,6,Junior Sunshine 6
American football,アメリカンフットボール,スポーツ,,Lesson 8,,50,es_word,ES,6,Junior Sunshine 6
amusement park,遊園地,町・施設・職業,I went to the amusement park.  (p.31),Lesson 6,,31,es_word,ES,6,Junior Sunshine 6
an,1つの,その他,,ふろく１ ③,,107,es_word,ES,6,Junior Sunshine 6
Anand,アナンド（男子の名）,その他,,Lesson 7,,42,es_word,ES,6,Junior Sunshine 6
animal,動物,動植物,I want to help animals.  (p.65),Lesson 10,,62,es_word,ES,6,Junior Sunshine 6
art,芸術,その他,I saw beautiful art in Nikko.  (p.55),Lesson 9,,55,es_word,ES,6,Junior Sunshine 6
artist,芸術家,町・施設・職業,I want to be an artist.  (p.62),Lesson 10,,61,es_word,ES,6,Junior Sunshine 6
astronaut,宇宙飛行士,町・施設・職業,,Lesson 10,,61,es_word,ES,6,Junior Sunshine 6
ate,食べた（eatの過去形）,動作,I ate ice cream.  (p.28),Lesson 6,,28,es_word,ES,6,Junior Sunshine 6
Australia,オーストラリア,国,,Lesson 3,,13,es_word,ES,6,Junior Sunshine 6
baker,パン屋（人）,町・施設・職業,I want to be a baker.  (p.62),Lesson 10,,61,es_word,ES,6,Junior Sunshine 6
barbecuing,バーベキュー,祝祭日・趣味・遊び,I want to enjoy barbecuing  (p.26),Lesson 5,,26,es_word,ES,6,Junior Sunshine 6
baseball,野球,スポーツ,Do you like baseball?  (p.4),Lesson 1,,4,es_word,ES,6,Junior Sunshine 6
basketball,バスケットボール,スポーツ,Welcome to the basketball team.  (p.101),Project 1,,34,es_word,ES,6,Junior Sunshine 6
bath,ふろ,日常生活,take a bath  (p.8),Lesson 2,,8,es_word,ES,6,Junior Sunshine 6
be," ～である （am,is,areの原形）",その他,What do you want to be?  (p.62),Lesson 10,,62,es_word,ES,6,Junior Sunshine 6
beach,浜辺,自然・天気,,Lesson 4,,18,es_word,ES,6,Junior Sunshine 6
beetle,カブトムシ,動植物,I saw beetles.  (p.29),Lesson 6,,29,es_word,ES,6,Junior Sunshine 6
bike,自転車,日常生活,,ふろく１ ④,,109,es_word,ES,6,Junior Sunshine 6
biryani,ビリヤニ（インド料理）,飲食物 ,"Third, we have biryani.  (p.42)",Lesson 7,,42,es_word,ES,6,Junior Sunshine 6
boccia,ボッチャ,スポーツ,He is a good boccia player.  (p.39),Project 1,,39,es_word,ES,6,Junior Sunshine 6
brass band,吹奏楽部,学校生活,,Lesson 11,,68,es_word,ES,6,Junior Sunshine 6
breakfast,朝食,日常生活,eat breakfast  (p.8),Lesson 2,,8,es_word,ES,6,Junior Sunshine 6
bug,昆虫,動植物,,Project 1,,92,es_word,ES,6,Junior Sunshine 6
bus,バス,町・施設・職業,,Project 1,,92,es_word,ES,6,Junior Sunshine 6
bus driver,バスの運転手,町・施設・職業,,Lesson 10,,60,es_word,ES,6,Junior Sunshine 6
butterfly,チョウ,動植物,Butterflies can sing.  (p.98),Lesson 10,,98,es_word,ES,6,Junior Sunshine 6
call,呼ぶ,動作,,Lesson 10,,98,es_word,ES,6,Junior Sunshine 6
camping,キャンプ,祝祭日・趣味・遊び,I want to enjoy camping  (p.26),Lesson 5,,26,es_word,ES,6,Junior Sunshine 6
Canada,カナダ,国,I like Italy and Canada.  (p.94),Lesson 7,,45,es_word,ES,6,Junior Sunshine 6
care,注意，用心,その他,Take care.  (p.76),Project 2,,76,es_word,ES,6,Junior Sunshine 6
carpenter,大工,町・施設・職業,I want to be a carpenter.  (p.62),Lesson 10,,61,es_word,ES,6,Junior Sunshine 6
chorus,合唱部,学校生活,,Lesson 11,,68,es_word,ES,6,Junior Sunshine 6
chorus contest,合唱コンテスト,学校生活,I want to enjoy the chorus contest.  (p.70),Lesson 11,,69,es_word,ES,6,Junior Sunshine 6
climb,登る,動作,You can climb Mt. Fuji.  (p.22),Lesson 4,,22,es_word,ES,6,Junior Sunshine 6
club,クラブ,学校生活,What club do you want to join?  (p.70),Lesson 11,,68,es_word,ES,6,Junior Sunshine 6
comedian,お笑い芸人,町・施設・職業,I want to be a comedian.  (p.62),Lesson 10,,61,es_word,ES,6,Junior Sunshine 6
computer,コンピュータ,日常生活,I want to join the computer club.  (p.70),Lesson 11,,68,es_word,ES,6,Junior Sunshine 6
cook,（料理を）作る，料理する,動作,I cook miso soup.  (p.41),Lesson 7,,41,es_word,ES,6,Junior Sunshine 6
cook,コック，料理人,町・施設・職業,I want to be a cook.  (p.62),Lesson 10,,60,es_word,ES,6,Junior Sunshine 6
cooking club,調理部,学校生活,Welcome to the cooking club.  (p.101),Lesson 11,,101,es_word,ES,6,Junior Sunshine 6
cooking room,調理室,学校生活,At the cooking room.  (p.101),Lesson 11,,101,es_word,ES,6,Junior Sunshine 6
cricket,クリケット,スポーツ,We have cricket in India.  (p.95),Lesson 8,,50,es_word,ES,6,Junior Sunshine 6
cultural festival,文化祭,学校生活,,Lesson 11,,69,es_word,ES,6,Junior Sunshine 6
cup,カップ,日常生活,,Project 1,,92,es_word,ES,6,Junior Sunshine 6
curry,カレー,飲食物 ,I want to eat curry.  (p.15),Lesson 3,,15,es_word,ES,6,Junior Sunshine 6
curry and rice,カレーライス,飲食物 ,I ate curry and rice.  (p.31),Lesson 6,,31,es_word,ES,6,Junior Sunshine 6
cute,かわいい,状態・気持ち,It was cute.  (p.29),Lesson 6,,29,es_word,ES,6,Junior Sunshine 6
cycling,サイクリング,スポーツ,I enjoyed cycling.  (p.31),Lesson 6,,31,es_word,ES,6,Junior Sunshine 6
dancing,ダンス,スポーツ,I enjoyed dancing.  (p.55),Lesson 9,,55,es_word,ES,6,Junior Sunshine 6
delicious,おいしい,状態・気持ち,It was delicious.  (p.31),Lesson 6,,30,es_word,ES,6,Junior Sunshine 6
dentist,歯医者,町・施設・職業,I want to be a dentist.  (p.99),Lesson 10,,61,es_word,ES,6,Junior Sunshine 6
designer,デザイナー,町・施設・職業,,Project 1,,34,es_word,ES,6,Junior Sunshine 6
dish,皿,日常生活,Miki washed the dishes.  (p.104),Lesson 2,,9,es_word,ES,6,Junior Sunshine 6
dolphin,イルカ,動植物,Dolphins can walk.  (p.98),Lesson 10,,98,es_word,ES,6,Junior Sunshine 6
drama festival,学芸会,学校生活,,Lesson 9,,53,es_word,ES,6,Junior Sunshine 6
dream,夢,その他,I have a dream.  (p.60),Lesson 10,,60,es_word,ES,6,Junior Sunshine 6
eat,食べる,動作,I want to eat sushi.  (p.15),Lesson 2,,8,es_word,ES,6,Junior Sunshine 6
Egypt,エジプト,国,I want to go to Egypt.  (p.14),Lesson 3,,13,es_word,ES,6,Junior Sunshine 6
Elif,エリフ（女子の名）,その他,,Lesson 10,,66,es_word,ES,6,Junior Sunshine 6
enjoy,楽しむ,動作,enjoy camping  (p.26),Lesson 5,,26,es_word,ES,6,Junior Sunshine 6
enjoyed,楽しんだ （enjoyの過去形）,動作,I enjoyed shopping.  (p.28),Lesson 6,,28,es_word,ES,6,Junior Sunshine 6
entrance ceremony,入学式,学校生活,,Lesson 9,,52,es_word,ES,6,Junior Sunshine 6
event,行事,祝祭日・趣味・遊び,"What event do you want to enjoy, Kazuya?  (p.70)",Lesson 4,,19,es_word,ES,6,Junior Sunshine 6
exciting,わくわくするような,状態・気持ち,It was exciting.  (p.31),Lesson 6,,30,es_word,ES,6,Junior Sunshine 6
family,家族,人と身体,I ate lunch with my family.  (p.55),Lesson 9,,55,es_word,ES,6,Junior Sunshine 6
farmer,農業従事者,町・施設・職業,I want to be a farmer.  (p.62),Lesson 10,,61,es_word,ES,6,Junior Sunshine 6
fencing,フェンシング,スポーツ,We have fencing in France.  (p.95),Lesson 8,,95,es_word,ES,6,Junior Sunshine 6
Fernando,フェルナンド（男子の名）,その他,,Lesson 7,,42,es_word,ES,6,Junior Sunshine 6
field trip,遠足,学校生活,,Lesson 11,,69,es_word,ES,6,Junior Sunshine 6
fifty,50,数,,Lesson 2,,7,es_word,ES,6,Junior Sunshine 6
fine arts,美術,学校生活,,Lesson 11,,71,es_word,ES,6,Junior Sunshine 6
fire fighter,消防士,町・施設・職業,,Lesson 10,,61,es_word,ES,6,Junior Sunshine 6
firework,花火,祝祭日・趣味・遊び,I want to see fireworks.  (p.26),Lesson 4,,18,es_word,ES,6,Junior Sunshine 6
fishing,魚つり,祝祭日・趣味・遊び,I enjoyed fishing.  (p.31),Lesson 6,,31,es_word,ES,6,Junior Sunshine 6
flight attendant,客室乗務員,町・施設・職業,,Lesson 10,,60,es_word,ES,6,Junior Sunshine 6
food,食べ物,飲食物 ,What food is famous in Japan?  (p.36),Lesson 4,,18,es_word,ES,6,Junior Sunshine 6
France,フランス,国,I want to go to France.  (p.14),Lesson 3,,13,es_word,ES,6,Junior Sunshine 6
frog,カエル,動植物,Frogs can jump.  (p.98),Lesson 10,,98,es_word,ES,6,Junior Sunshine 6
game creator,ゲームクリエイター,町・施設・職業,,Project 1,,34,es_word,ES,6,Junior Sunshine 6
garden,庭園,町・施設・職業,,Lesson 4,,18,es_word,ES,6,Junior Sunshine 6
gassho style  house,合掌造りの家,町・施設・職業,,Lesson 4,,19,es_word,ES,6,Junior Sunshine 6
general student meeting,生徒総会,学校生活,,Lesson 11,,69,es_word,ES,6,Junior Sunshine 6
get,～になる,動作,What time do you get up?  (p.6),Lesson 2,,6,es_word,ES,6,Junior Sunshine 6
golf,ゴルフ,スポーツ,,Lesson 8,,47,es_word,ES,6,Junior Sunshine 6
golfer,ゴルファー,町・施設・職業,,Lesson 8,,48,es_word,ES,6,Junior Sunshine 6
graduation ceremony,卒業式,学校生活,,Lesson 9,,53,es_word,ES,6,Junior Sunshine 6
grandfather,おじいさん，祖父,人と身体,grandfather's house  (p.30),Lesson 6,,30,es_word,ES,6,Junior Sunshine 6
grandmother,おばあさん，祖母,人と身体,I went to my grandmother's house.  (p.31),Lesson 6,,29,es_word,ES,6,Junior Sunshine 6
the Great Wall,万里の長城,町・施設・職業,I want to see the Great Wall.  (p.15) ,Lesson 3,,15,es_word,ES,6,Junior Sunshine 6
Greece,ギリシャ,国,,Lesson 8,,95,es_word,ES,6,Junior Sunshine 6
gym,体育館,学校生活,At the gym.  (p.100),Lesson 11,,100,es_word,ES,6,Junior Sunshine 6
help,助ける,動作,I want to help animals.  (p.65),Lesson 10,,65,es_word,ES,6,Junior Sunshine 6
hiking,ハイキング,祝祭日・趣味・遊び,,Lesson 9,,53,es_word,ES,6,Junior Sunshine 6
hockey,ホッケー,スポーツ,We have hockey in Russia.  (p.95),Lesson 8,,95,es_word,ES,6,Junior Sunshine 6
home,家（に）,日常生活,go home  (p.8),Lesson 2,,8,es_word,ES,6,Junior Sunshine 6
homework,宿題,日常生活,do my homework  (p.8),Lesson 2,,8,es_word,ES,6,Junior Sunshine 6
Honolulu,ホノルル （アメリカ合衆国の都市）,その他,,Lesson 2,,7,es_word,ES,6,Junior Sunshine 6
hot spring,温泉,町・施設・職業,We have hot springs in Oita.  (p.22),Lesson 4,,18,es_word,ES,6,Junior Sunshine 6
house,家,町・施設・職業,I went to my grandmother's house.  (p.31),Lesson 4,,19,es_word,ES,6,Junior Sunshine 6
ice,氷,飲食物 ,,ふろく１ ④,,109,es_word,ES,6,Junior Sunshine 6
ice cream,アイスクリーム,飲食物 ,I want to eat ice cream  (p.26),Lesson 5,,26,es_word,ES,6,Junior Sunshine 6
idea,考え,その他,That's a good idea.  (p.49),Lesson 8,,49,es_word,ES,6,Junior Sunshine 6
illustrator,イラストレーター,町・施設・職業,,Project 1,,34,es_word,ES,6,Junior Sunshine 6
industrial arts and home economics,技術・家庭科,学校生活,,Lesson 11,,71,es_word,ES,6,Junior Sunshine 6
Italy,イタリア,国,I like Italy and Canada.  (p.94),Lesson 3,,13,es_word,ES,6,Junior Sunshine 6
jet,ジェット（機）,町・施設・職業,,Project 1,,92,es_word,ES,6,Junior Sunshine 6
join,入る,動作,What club do you want to join?  (p.70),Lesson 11,,70,es_word,ES,6,Junior Sunshine 6
Kate,ケイト（女子の名）,その他,,Lesson 10,,62,es_word,ES,6,Junior Sunshine 6
Kenya,ケニア,国,I want to go to Kenya.  (p.14),Lesson 3,,13,es_word,ES,6,Junior Sunshine 6
kind,親切な,状態・気持ち,You are very kind.  (p.76),Project 2,,76,es_word,ES,6,Junior Sunshine 6
kindness,親切,その他,Thank you for your kindness.  (p.79),Project 2,,79,es_word,ES,6,Junior Sunshine 6
lacrosse,ラクロス,スポーツ,We have lacrosse in Canada.  (p.95),Lesson 8,,95,es_word,ES,6,Junior Sunshine 6
lesson,授業,学校生活,I enjoyed your English lessons.  (p.76),Project 2,,76,es_word,ES,6,Junior Sunshine 6
life,生活,その他,We have many events and activities in junior high school life.  (p.74)       ,Lesson 11,,68,es_word,ES,6,Junior Sunshine 6
lip,くちびる,人と身体,,Project 1,,92,es_word,ES,6,Junior Sunshine 6
little,小さい,状態・気持ち,"Twinkle, Twinkle, Little Star  (p.25)",Lesson 5,,25,es_word,ES,6,Junior Sunshine 6
live,住む,動作,I live in the U.S.A.  (p.37),Project 1,,37,es_word,ES,6,Junior Sunshine 6
lunch,昼食,日常生活,I ate lunch with my family.  (p.55),Lesson 9,,55,es_word,ES,6,Junior Sunshine 6
memory,思い出,その他,What is your favorite memory?  (p.54),Lesson 9,,52,es_word,ES,6,Junior Sunshine 6
Mexico,メキシコ,国,,Lesson 3,,85,es_word,ES,6,Junior Sunshine 6
the Milky Way,天の川,自然・天気,I want to see the Milky Way.  (p.24),Lesson 5,,24,es_word,ES,6,Junior Sunshine 6
mochi making festival,もちつき大会,学校生活,,Lesson 9,,53,es_word,ES,6,Junior Sunshine 6
Mongolia,モンゴル,国,,Lesson 7,,44,es_word,ES,6,Junior Sunshine 6
Morocco,モロッコ,国,,Lesson 7,,44,es_word,ES,6,Junior Sunshine 6
mountain,山,自然・天気,,Lesson 4,,18,es_word,ES,6,Junior Sunshine 6
movie,映画,祝祭日・趣味・遊び,I want to see a movie.  (p.26),Lesson 5,,26,es_word,ES,6,Junior Sunshine 6
music festival,音楽祭,学校生活,,Lesson 9,,52,es_word,ES,6,Junior Sunshine 6
Nairobi,ナイロビ （ケニアの都市）,その他,,Lesson 2,,6,es_word,ES,6,Junior Sunshine 6
nan,ナン（インド料理）,飲食物 ,"Second, we have nan.  (p.42)",Lesson 7,,42,es_word,ES,6,Junior Sunshine 6
nature,自然,自然・天気,,Lesson 4,,18,es_word,ES,6,Junior Sunshine 6
New Delhi,ニューデリー  （インドの都市）,その他,,Lesson 2,,6,es_word,ES,6,Junior Sunshine 6
New Zealand,ニュージーランド,国,,Lesson 8,,95,es_word,ES,6,Junior Sunshine 6
newspaper,新聞,日常生活,newspaper club  (p.68),Lesson 11,,68,es_word,ES,6,Junior Sunshine 6
now,今,その他,What do you do now?  (p.37),Project 1,,37,es_word,ES,6,Junior Sunshine 6
nurse,看護師,町・施設・職業,I want to be a nurse.  (p.62),Lesson 10,,60,es_word,ES,6,Junior Sunshine 6
of,～の,その他,Please take care of yourself.  (p.78),Project 2,,78,es_word,ES,6,Junior Sunshine 6
outlet,コンセント,日常生活,,ふろく１ ④,,108,es_word,ES,6,Junior Sunshine 6
pan,ひらなべ,日常生活,,Project 1,,92,es_word,ES,6,Junior Sunshine 6
pancake,ホットケーキ,飲食物 ,,ふろく１ ④,,108,es_word,ES,6,Junior Sunshine 6
panda,パンダ,動植物,I want to see pandas.  (p.26),Lesson 5,,26,es_word,ES,6,Junior Sunshine 6
parade,パレード,祝祭日・趣味・遊び,I saw a parade.  (p.31),Lesson 6,,31,es_word,ES,6,Junior Sunshine 6
Paulo,パウロ（男子の名）,その他,,Lesson 10,,62,es_word,ES,6,Junior Sunshine 6
peace,平和,その他,,Lesson 4,,19,es_word,ES,6,Junior Sunshine 6
penguin,ペンギン,動植物,Penguins can fly.  (p.98),Lesson 10,,98,es_word,ES,6,Junior Sunshine 6
personal computer,パソコン,日常生活,,ふろく１ ④,,108,es_word,ES,6,Junior Sunshine 6
Peru,ペルー,国,,Lesson 7,,45,es_word,ES,6,Junior Sunshine 6
pilot,パイロット,町・施設・職業,I want to be a pilot.  (p.62),Lesson 10,,61,es_word,ES,6,Junior Sunshine 6
pin,画びょう,日常生活,,Project 1,,92,es_word,ES,6,Junior Sunshine 6
place,場所,その他,,Lesson 4,,19,es_word,ES,6,Junior Sunshine 6
pop,ポンと鳴る,動作,,Project 1,,92,es_word,ES,6,Junior Sunshine 6
pot,なべ,日常生活,,Project 1,,92,es_word,ES,6,Junior Sunshine 6
pulled,引いた （pullの過去形）,動作,The cat pulled the dog.  (p.97),Lesson 9,,97,es_word,ES,6,Junior Sunshine 6
Raisa,ライザ（女子の名）,その他,,Lesson 10,,62,es_word,ES,6,Junior Sunshine 6
Rio de Janeiro,リオデジャネイロ （ブラジルの都市）,その他,She went to Rio de Janeiro in 2016.  (p.39),Lesson 2,,7,es_word,ES,6,Junior Sunshine 6
rod,つりざお,祝祭日・趣味・遊び,,Project 1,,92,es_word,ES,6,Junior Sunshine 6
roller coaster,ジェットコースター,町・施設・職業,,ふろく１ ④,,108,es_word,ES,6,Junior Sunshine 6
room,部屋,学校生活,English room  (p.101),Lesson 11,,101,es_word,ES,6,Junior Sunshine 6
rugby,ラグビー,その他,We have rugby in New Zealand.  (p.95),Lesson 8,,50,es_word,ES,6,Junior Sunshine 6
Sara,サラ（女子の名）,その他,,Lesson 11,,71,es_word,ES,6,Junior Sunshine 6
saw,見た（seeの過去形）,動作,I saw pandas.  (p.28),Lesson 6,,28,es_word,ES,6,Junior Sunshine 6
school lunch,給食,学校生活,I love school lunch.  (p.76) ,Project 2,,76,es_word,ES,6,Junior Sunshine 6
school trip,修学旅行,学校生活,My favorite memory is the school trip.  (p.58),Lesson 9,,52,es_word,ES,6,Junior Sunshine 6
shopping,買い物,祝祭日・趣味・遊び,I enjoyed shopping.  (p.28),Lesson 6,,28,es_word,ES,6,Junior Sunshine 6
shrine,神社,町・施設・職業,,Lesson 4,,19,es_word,ES,6,Junior Sunshine 6
singer,歌手,町・施設・職業,I want to be a singer.  (p.62),Lesson 10,,61,es_word,ES,6,Junior Sunshine 6
sixty,60,数,,Lesson 2,,7,es_word,ES,6,Junior Sunshine 6
skate,スケートをする,動作,,Lesson 8,,49,es_word,ES,6,Junior Sunshine 6
skater,スケート選手,町・施設・職業,,Lesson 8,,48,es_word,ES,6,Junior Sunshine 6
skating,スケート,スポーツ,,Lesson 8,,46,es_word,ES,6,Junior Sunshine 6
ski,スキーをする,動作,,Lesson 8,,49,es_word,ES,6,Junior Sunshine 6
skier,スキー選手,町・施設・職業,,Lesson 8,,48,es_word,ES,6,Junior Sunshine 6
skiing,スキー,スポーツ,,Lesson 8,,46,es_word,ES,6,Junior Sunshine 6
smile,笑顔,その他,I like your smile.  (p.78),Project 2,,78,es_word,ES,6,Junior Sunshine 6
snow,雪,自然・天気,,Lesson 4,,18,es_word,ES,6,Junior Sunshine 6
snow festival,雪祭り,祝祭日・趣味・遊び,,Lesson 4,,18,es_word,ES,6,Junior Sunshine 6
softball,ソフトボール,スポーツ,,Lesson 11,,68,es_word,ES,6,Junior Sunshine 6
sometimes,ときどき,その他,,Lesson 2,,9,es_word,ES,6,Junior Sunshine 6
speech contest,スピーチコンテスト,学校生活,We have a speech contest in junior high school.  (p.74),Lesson 11,,69,es_word,ES,6,Junior Sunshine 6
sport,スポーツ,スポーツ,What sport do you like?  (p.46),Lesson 8,,46,es_word,ES,6,Junior Sunshine 6
sports day,運動会,学校生活,My favorite memory is the sports day.  (p.54),Lesson 9,,52,es_word,ES,6,Junior Sunshine 6
star,星,自然・天気,I saw many stars.  (p.56),Lesson 5,,25,es_word,ES,6,Junior Sunshine 6
star festival,七夕祭り,祝祭日・趣味・遊び,,Lesson 4,,18,es_word,ES,6,Junior Sunshine 6
study,勉強する,動作,What subject do you want to study hard?  (p.71),Lesson 11,,71,es_word,ES,6,Junior Sunshine 6
summer camp,サマーキャンプ,祝祭日・趣味・遊び,My favorite memory is the summer camp.  (p.56),Lesson 9,,52,es_word,ES,6,Junior Sunshine 6
surf,サーフィンをする,動作,,Lesson 8,,49,es_word,ES,6,Junior Sunshine 6
surfer,サーファー,町・施設・職業,,Lesson 8,,48,es_word,ES,6,Junior Sunshine 6
surfing,サーフィン,スポーツ,,Lesson 8,,47,es_word,ES,6,Junior Sunshine 6
swimmer,水泳選手,町・施設・職業,,Lesson 8,,48,es_word,ES,6,Junior Sunshine 6
swimming,水泳,スポーツ,I enjoyed swimming.  (p.29),Lesson 6,,29,es_word,ES,6,Junior Sunshine 6
swimming pool,プール,動作,I went to the swimming pool.  (p.29),Lesson 6,,29,es_word,ES,6,Junior Sunshine 6
swimwear,水着,日常生活,I have your swimwear.  (p.91),Lesson 6,,91,es_word,ES,6,Junior Sunshine 6
Switzerland,スイス,国,,Lesson 3,,13,es_word,ES,6,Junior Sunshine 6
Sydney,シドニー（オーストラリアの都市）,その他,,Lesson 2,,7,es_word,ES,6,Junior Sunshine 6
tae kwon do,テコンドー,スポーツ,We have tae kwon do in Korea.  (p.95),Lesson 8,,50,es_word,ES,6,Junior Sunshine 6
take,とる,動作,Take care.  (p.76)  ,Lesson 2,,8,es_word,ES,6,Junior Sunshine 6
tall,高い,状態・気持ち,,Lesson 10,,98,es_word,ES,6,Junior Sunshine 6
team,チーム,スポーツ,Welcome to the volleyball team.  (p.100),Lesson 11,,68,es_word,ES,6,Junior Sunshine 6
temple,寺,町・施設・職業,,Lesson 4,,19,es_word,ES,6,Junior Sunshine 6
tennis,テニス,スポーツ,I like tennis and soccer.   (p.94),Lesson 8,,47,es_word,ES,6,Junior Sunshine 6
Thailand,タイ,国,,Lesson 7,,44,es_word,ES,6,Junior Sunshine 6
they,彼らは,人と身体,,Lesson 5,,26,es_word,ES,6,Junior Sunshine 6
Tom,トム（男子の名）,その他,,Lesson 10,,62,es_word,ES,6,Junior Sunshine 6
track and field,陸上競技,スポーツ,,Lesson 11,,68,es_word,ES,6,Junior Sunshine 6
triangle,三角（形）,色・形,Summer Triangle  (p.24),Lesson 5,,24,es_word,ES,6,Junior Sunshine 6
TV,テレビ,日常生活,watch TV  (p.8),Lesson 2,,8,es_word,ES,6,Junior Sunshine 6
twinkle,きらきら光る,動作,"Twinkle, Twinkle, Little Star  (p.25)",Lesson 5,,25,es_word,ES,6,Junior Sunshine 6
the U.K.,イギリス,国,I want to go to the U.K.  (p.14),Lesson 3,,13,es_word,ES,6,Junior Sunshine 6
up,上へ,その他,What time do you get up?  (p.9),Lesson 2,,6,es_word,ES,6,Junior Sunshine 6
us,わたしたちに,人と身体,Join us.  (p.100),Lesson 11,,100,es_word,ES,6,Junior Sunshine 6
usually,たいてい,その他,,Lesson 2,,9,es_word,ES,6,Junior Sunshine 6
vacation,休み,祝祭日・趣味・遊び,My Summer Vacation  (p.28),Lesson 6,,28,es_word,ES,6,Junior Sunshine 6
Vancouver,バンクーバー（カナダの都市）,その他,.,Lesson 2,,7,es_word,ES,6,Junior Sunshine 6
vet,じゅう医,町・施設・職業,I want to be a vet.  (p.62),Lesson 10,,60,es_word,ES,6,Junior Sunshine 6
visit,訪ねる,動作,Please visit Oita.  (p.22),Lesson 4,,22,es_word,ES,6,Junior Sunshine 6
voice,声,その他,I like your voice.  (p.79),Project 2,,79,es_word,ES,6,Junior Sunshine 6
