english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
positive,前向きな,形,,Reading 3,The Gift of Tezuka Osamu,121,,JHS,2,One World English Course 2
reader,読者,名,,Reading 3,The Gift of Tezuka Osamu,121,,JHS,2,One World English Course 2
robot,ロボット,名,,Reading 3,The Gift of Tezuka Osamu,121,,JHS,2,One World English Course 2
skillful,熟練した,形,,Reading 3,The Gift of Tezuka Osamu,121,,JHS,2,One World English Course 2
young,若い,形,,Reading 3,The Gift of Tezuka Osamu,121,important,JHS,2,One World English Course 2
admire,~を賞賛する,動,,Reading 3,The Gift of Tezuka Osamu,122,,JHS,2,One World English Course 2
age,"年齢, 年",名,,Reading 3,The Gift of Tezuka Osamu,122,important,JHS,2,One World English Course 2
average,平均の,形,,Reading 3,The Gift of Tezuka Osamu,122,important,JHS,2,One World English Course 2
beginning,始まり,名,,Reading 3,The Gift of Tezuka Osamu,122,,JHS,2,One World English Course 2
continue,~を続ける,動,,Reading 3,The Gift of Tezuka Osamu,122,important,JHS,2,One World English Course 2
episode,"~の回, ~の話",名,,Reading 3,The Gift of Tezuka Osamu,122,,JHS,2,One World English Course 2
influence,影響,名,,Reading 3,The Gift of Tezuka Osamu,122,important,JHS,2,One World English Course 2
media,"マスメディア, 媒体",名,,Reading 3,The Gift of Tezuka Osamu,122,,JHS,2,One World English Course 2
rating,（テレビの）視聴率,名,,Reading 3,The Gift of Tezuka Osamu,122,,JHS,2,One World English Course 2
viewer,視聴者,名,,Reading 3,The Gift of Tezuka Osamu,122,,JHS,2,One World English Course 2
block,"街区, ブロック",名,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
cheese,チーズ,名,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
grocery store,食料雑貨店,名,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
Hatch,ハッチ,名,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
leave,~を出る,動,,Sing Along 2,Stand by Me,124,important,JHS,2,One World English Course 2
left,leaveの過去形,動,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
lunchtime,昼食時,名,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
newsstand,新聞・雑誌の売店,名,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
prune,"プルーン, 干しスモモ",名,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
shoelace,靴ひも,名,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
somebody,だれか,代,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
supper,夕食,名,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
thin,やせた,形,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
turkey,シチメンチョウ,名,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
wing,（食用の）手羽,名,,Sing Along 2,Stand by Me,124,,JHS,2,One World English Course 2
admirer,ファン,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,,JHS,2,One World English Course 2
bow,ちょう結び,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,,JHS,2,One World English Course 2
cafeteria,カフェテリア,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,,JHS,2,One World English Course 2
exclaim,叫ぶ,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,,JHS,2,One World English Course 2
heart-shaped,ハート形の,形,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,,JHS,2,One World English Course 2
laugh,笑う,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,,JHS,2,One World English Course 2
package,小包,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,,JHS,2,One World English Course 2
pass,手渡す,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,important,JHS,2,One World English Course 2
secret,秘密の,形,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,,JHS,2,One World English Course 2
spoke,speakの過去形,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,,JHS,2,One World English Course 2
step,歩いて行く,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,important,JHS,2,One World English Course 2
tear,~を引き裂く,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,,JHS,2,One World English Course 2
tore,tearの過去形,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,,JHS,2,One World English Course 2
Valentine's Day,バレンタインデー,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",125,,JHS,2,One World English Course 2
address,住所,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",126,,JHS,2,One World English Course 2
bake,（パン・ケーキなどを）オーブンで焼く,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",126,,JHS,2,One World English Course 2
brownie,ブラウニー（ナッツ入りチョコレートケーキ）,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",126,,JHS,2,One World English Course 2
daughter,娘,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",126,,JHS,2,One World English Course 2
Goober,グーバー,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",126,,JHS,2,One World English Course 2
grocer,食料雑貨商,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",126,,JHS,2,One World English Course 2
harmonica,ハーモニカ,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",126,,JHS,2,One World English Course 2
lemonade,レモネード,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",126,,JHS,2,One World English Course 2
postman,郵便集配人,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",126,,JHS,2,One World English Course 2
recall,覚えている,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",126,,JHS,2,One World English Course 2
Todd,トッド,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",126,,JHS,2,One World English Course 2
wrong,間違った,形,,Further Reading,"Somebody Loves You,  Mr. Hatch",126,important,JHS,2,One World English Course 2
announce,明言する,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",127,,JHS,2,One World English Course 2
fetch,取ってくる,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",127,,JHS,2,One World English Course 2
laughter,笑い声,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",127,,JHS,2,One World English Course 2
neighborhood,近所,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",127,,JHS,2,One World English Course 2
nobody,だれも~ない,代,,Further Reading,"Somebody Loves You,  Mr. Hatch",127,,JHS,2,One World English Course 2
poor,かわいそうな,形,,Further Reading,"Somebody Loves You,  Mr. Hatch",127,,JHS,2,One World English Course 2
routine,日課,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",127,,JHS,2,One World English Course 2
sigh,ため息をつく,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",127,,JHS,2,One World English Course 2
whisper,ささやく,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",127,,JHS,2,One World English Course 2
bright,まぶしい,形,,Further Reading,"Somebody Loves You,  Mr. Hatch",128,important,JHS,2,One World English Course 2
ceiling,天井,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",128,,JHS,2,One World English Course 2
could,can の過去形,助,,Further Reading,"Somebody Loves You,  Mr. Hatch",128,important,JHS,2,One World English Course 2
hand-painted,手描きの,形,,Further Reading,"Somebody Loves You,  Mr. Hatch",128,,JHS,2,One World English Course 2
overall,つなぎ（服）,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",128,,JHS,2,One World English Course 2
shining,輝く,形,,Further Reading,"Somebody Loves You,  Mr. Hatch",128,,JHS,2,One World English Course 2
stick,突く,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",128,,JHS,2,One World English Course 2
streamer,色テープ,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",128,,JHS,2,One World English Course 2
yard,庭,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",128,,JHS,2,One World English Course 2
mystery novel,推理小説,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",131,,JHS,2,One World English Course 2
quiz show,クイズ番組,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",131,,JHS,2,One World English Course 2
athlete,運動選手,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",132,,JHS,2,One World English Course 2
grade,学年,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",132,,JHS,2,One World English Course 2
chopstick,はし,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",134,,JHS,2,One World English Course 2
cockroach,ゴキブリ,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",134,,JHS,2,One World English Course 2
fork,フォーク,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",134,,JHS,2,One World English Course 2
moth,ガ,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",134,,JHS,2,One World English Course 2
healthy,健康によい,形,,Further Reading,"Somebody Loves You,  Mr. Hatch",135,,JHS,2,One World English Course 2
maybe,"もしかすると, たぶん",副,,Further Reading,"Somebody Loves You,  Mr. Hatch",135,,JHS,2,One World English Course 2
meal,食事,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",135,important,JHS,2,One World English Course 2
fond, (be fond of ~ で) ~が大好きである,形,,Further Reading,"Somebody Loves You,  Mr. Hatch",137,,JHS,2,One World English Course 2
kindergarten,幼稚園,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",137,,JHS,2,One World English Course 2
lie,横たわる,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",137,,JHS,2,One World English Course 2
observation,観察,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",137,,JHS,2,One World English Course 2
shower,シャワー,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",137,,JHS,2,One World English Course 2
found （~を創立する）,~を創立する,動,,Further Reading,"Somebody Loves You,  Mr. Hatch",138,,JHS,2,One World English Course 2
researcher,研究者,名,,Further Reading,"Somebody Loves You,  Mr. Hatch",138,,JHS,2,One World English Course 2
slice,"1枚, 1切れ",名,,Further Reading,"Somebody Loves You,  Mr. Hatch",138,,JHS,2,One World English Course 2
strict,厳しい,形,,Further Reading,"Somebody Loves You,  Mr. Hatch",139,,JHS,2,One World English Course 2
chance,機会,名,,Review Lesson,"Washoku,  or Japanese Cuisine",4,important,JHS,3,One World English Course 3
golf,ゴルフ,名,,Review Lesson,"Washoku,  or Japanese Cuisine",4,,JHS,3,One World English Course 3
Paul,ポール（男の人の名）,名,,Review Lesson,"Washoku,  or Japanese Cuisine",5,,JHS,3,One World English Course 3
basic,基本の,形,,Review Lesson,"Washoku,  or Japanese Cuisine",6,,JHS,3,One World English Course 3
chef,料理長,名,,Review Lesson,"Washoku,  or Japanese Cuisine",6,,JHS,3,One World English Course 3
discover,~を発見する,動,,Review Lesson,"Washoku,  or Japanese Cuisine",6,important,JHS,3,One World English Course 3
diary,日記,名,,Review Lesson,"Washoku,  or Japanese Cuisine",7,,JHS,3,One World English Course 3
tradition,伝統,名,,Review Lesson,"Washoku,  or Japanese Cuisine",7,important,JHS,3,One World English Course 3
balance,"バランス, 平衡",名,,Review Lesson,"Washoku,  or Japanese Cuisine",8,,JHS,3,One World English Course 3
Big Ben,ビッグ・ベン（英国国会議事堂の時計塔）,名,,Review Lesson,"Washoku,  or Japanese Cuisine",8,,JHS,3,One World English Course 3
Margaret,マーガレット（女の人の名）,名,,Review Lesson,"Washoku,  or Japanese Cuisine",8,,JHS,3,One World English Course 3
east," (通例the ~ で) 東, 東方",名,,Lesson 1,Aya Visits Canada,10,important,JHS,3,One World English Course 3
Elliott,エリオット（姓）,名,,Lesson 1,Aya Visits Canada,10,,JHS,3,One World English Course 3
harbor,港,名,,Lesson 1,Aya Visits Canada,10,,JHS,3,One World English Course 3
host,"（客をもてなす）主人, ホスト",名,,Lesson 1,Aya Visits Canada,10,important,JHS,3,One World English Course 3
lighthouse,灯台,名,,Lesson 1,Aya Visits Canada,10,,JHS,3,One World English Course 3
Mrs.,~さん（既婚の女の人の姓・姓名につける敬称）,名,,Lesson 1,Aya Visits Canada,10,,JHS,3,One World English Course 3
roast,"ローストした, 焼いた",形,,Lesson 1,Aya Visits Canada,10,,JHS,3,One World English Course 3
Souris East Lighthouse,スーリ・イースト灯台,名,,Lesson 1,Aya Visits Canada,10,,JHS,3,One World English Course 3
already,"もう, すでに",副,,Lesson 1,Aya Visits Canada,11,important,JHS,3,One World English Course 3
Anne,アン（女の人の名）,名,,Lesson 1,Aya Visits Canada,12,,JHS,3,One World English Course 3
Green Gables,グリーン・ゲイブルズ,名,,Lesson 1,Aya Visits Canada,12,,JHS,3,One World English Course 3
Lucy,ルーシー（女の人の名）,名,,Lesson 1,Aya Visits Canada,12,,JHS,3,One World English Course 3
series,シリーズ,名,,Lesson 1,Aya Visits Canada,12,,JHS,3,One World English Course 3
translate,~を翻訳する,動,,Lesson 1,Aya Visits Canada,12,,JHS,3,One World English Course 3
boil,~をゆでる,動,,Lesson 1,Aya Visits Canada,14,,JHS,3,One World English Course 3
chowder,チャウダー,名,,Lesson 1,Aya Visits Canada,14,,JHS,3,One World English Course 3
lobster,ロブスター,名,,Lesson 1,Aya Visits Canada,14,,JHS,3,One World English Course 3
Prince Edward Island,プリンスエドワード島,名,,Lesson 1,Aya Visits Canada,14,,JHS,3,One World English Course 3
seafood,シーフード,名,,Lesson 1,Aya Visits Canada,14,,JHS,3,One World English Course 3
Stewart,スチュアート（姓）,名,,Lesson 1,Aya Visits Canada,14,,JHS,3,One World English Course 3
tender,やわらかい,形,,Lesson 1,Aya Visits Canada,14,,JHS,3,One World English Course 3
add,~を加える,動,,Lesson 1,Aya Visits Canada,15,important,JHS,3,One World English Course 3
butter,バター,名,,Lesson 1,Aya Visits Canada,15,,JHS,3,One World English Course 3
cream,クリーム,名,,Lesson 1,Aya Visits Canada,15,,JHS,3,One World English Course 3
parsley,パセリ,名,,Lesson 1,Aya Visits Canada,15,,JHS,3,One World English Course 3
scallop,ホタテ貝,名,,Lesson 1,Aya Visits Canada,15,,JHS,3,One World English Course 3
simmer,"ぐつぐつ煮える, 煮る",動,,Lesson 1,Aya Visits Canada,15,,JHS,3,One World English Course 3
smell,~の匂いをかぐ,動,,Lesson 1,Aya Visits Canada,15,important,JHS,3,One World English Course 3
tablespoon,テーブルスプーン,名,,Lesson 1,Aya Visits Canada,15,,JHS,3,One World English Course 3
been,beの過去分詞形,動,,Lesson 1,Aya Visits Canada,17,important,JHS,3,One World English Course 3
UFO,未確認飛行物体,名,,Lesson 1,Aya Visits Canada,17,,JHS,3,One World English Course 3
airport,空港,名,,Useful Expressions,,19,,JHS,3,One World English Course 3
close,（空間・時間的に）近い,形,,Useful Expressions,,19,,JHS,3,One World English Course 3
line,（電車の）~線,名,,Useful Expressions,,19,,JHS,3,One World English Course 3
Confederation Bridge,コンフェデレーション橋,名,,Tips 2 for Writing,,20,,JHS,3,One World English Course 3
kindness,"親切, 思いやり",名,,Tips 2 for Writing,,20,,JHS,3,One World English Course 3
danger,危険,名,,Lesson 2,The Eagles of Hokkaido,21,important,JHS,3,One World English Course 3
eagle,ワシ,名,,Lesson 2,The Eagles of Hokkaido,21,,JHS,3,One World English Course 3
wildlife,野生動物,名,,Lesson 2,The Eagles of Hokkaido,21,,JHS,3,One World English Course 3
chosen,chooseの過去分詞形,動,,Lesson 2,The Eagles of Hokkaido,22,,JHS,3,One World English Course 3
since,~して以来,接,,Lesson 2,The Eagles of Hokkaido,22,important,JHS,3,One World English Course 3
topic,トピック,名,,Lesson 2,The Eagles of Hokkaido,22,important,JHS,3,One World English Course 3
bullet,銃弾,名,,Lesson 2,The Eagles of Hokkaido,24,,JHS,3,One World English Course 3
century,世紀,名,,Lesson 2,The Eagles of Hokkaido,24,important,JHS,3,One World English Course 3
deer,シカ,名,,Lesson 2,The Eagles of Hokkaido,24,,JHS,3,One World English Course 3
hunt,（獲物）を狩る,動,,Lesson 2,The Eagles of Hokkaido,24,,JHS,3,One World English Course 3
hunter,猟師,名,,Lesson 2,The Eagles of Hokkaido,24,,JHS,3,One World English Course 3
kill,~を殺す,動,,Lesson 2,The Eagles of Hokkaido,24,important,JHS,3,One World English Course 3
lead （鉛）,鉛（の）,名・形,,Lesson 2,The Eagles of Hokkaido,24,,JHS,3,One World English Course 3
meat,肉,名,,Lesson 2,The Eagles of Hokkaido,24,important,JHS,3,One World English Course 3
o'clock,~時,副,,Lesson 2,The Eagles of Hokkaido,24,important,JHS,3,One World English Course 3
poisonous,有毒な,形,,Lesson 2,The Eagles of Hokkaido,24,,JHS,3,One World English Course 3
against,~に反対して,前,,Tips 3 for Reading,,26,important,JHS,3,One World English Course 3
ban,~を禁止する,動,,Tips 3 for Reading,,26,,JHS,3,One World English Course 3
movement,活動,名,,Tips 3 for Reading,,26,important,JHS,3,One World English Course 3
poison,~を汚染する,動,,Tips 3 for Reading,,26,,JHS,3,One World English Course 3
veterinarian,獣医,名,,Tips 3 for Reading,,26,,JHS,3,One World English Course 3
wetland,湿地帯,名,,Tips 3 for Reading,,26,,JHS,3,One World English Course 3
develop,~を開発する,動,,Tips 3 for Reading,,27,,JHS,3,One World English Course 3
Dr.,"医者, 博士",名,,Tips 3 for Reading,,27,,JHS,3,One World English Course 3
pole,柱,名,,Tips 3 for Reading,,27,,JHS,3,One World English Course 3
shock,ショック,名,,Tips 3 for Reading,,27,important,JHS,3,One World English Course 3
utility,電気（ガス・水道）,名,,Tips 3 for Reading,,27,,JHS,3,One World English Course 3
windmill,風車,名,,Tips 3 for Reading,,27,,JHS,3,One World English Course 3
plant,~を植える,動,,Lesson 3,,30,,JHS,3,One World English Course 3
pull,"~を引く, ~を引っ張る",動,,Lesson 3,,30,,JHS,3,One World English Course 3
wife,妻,名,,Lesson 3,,30,important,JHS,3,One World English Course 3
ad,広告,名,,Lesson 3,,31,,JHS,3,One World English Course 3
captain,キャプテン,名,,Project 1,News and Ads,32,,JHS,3,One World English Course 3
championship,選手権,名,,Project 1,News and Ads,32,,JHS,3,One World English Course 3
cheerleading,チアリーディング,名,,Project 1,News and Ads,32,,JHS,3,One World English Course 3
finalist,決勝戦出場者,名,,Project 1,News and Ads,32,,JHS,3,One World English Course 3
Florida,フロリダ,名,,Project 1,News and Ads,32,,JHS,3,One World English Course 3
J-Dolphins, (theをつけて) ジェイ・ドルフィンズ（架空のチーム名）,名,,Project 1,News and Ads,32,,JHS,3,One World English Course 3
NBA,全米バスケットボール協会,名,,Project 1,News and Ads,32,,JHS,3,One World English Course 3
Orlando,オーランド,名,,Project 1,News and Ads,32,,JHS,3,One World English Course 3
ribbon,リボン,名,,Project 1,News and Ads,32,,JHS,3,One World English Course 3
app,アプリ,名,,Project 1,News and Ads,34,,JHS,3,One World English Course 3
contact,~に連絡する,動,,Project 1,News and Ads,34,important,JHS,3,One World English Course 3
drone,ドローン,名,,Project 1,News and Ads,34,,JHS,3,One World English Course 3
forget ,~を忘れる,動,,Project 1,News and Ads,34,important,JHS,3,One World English Course 3
forgot,forgetの過去形,動,,Project 1,News and Ads,34,,JHS,3,One World English Course 3
kilogram,キログラム,名,,Project 1,News and Ads,34,important,JHS,3,One World English Course 3
one-time,1回の,形,,Project 1,News and Ads,34,,JHS,3,One World English Course 3
pick,（~を）つかみ取る,動,,Project 1,News and Ads,34,important,JHS,3,One World English Course 3
trial,試すこと,名,,Project 1,News and Ads,34,,JHS,3,One World English Course 3
across,~にわたって,前,,Project 1,News and Ads,36,important,JHS,3,One World English Course 3
aim,目的,名,,Project 1,News and Ads,36,,JHS,3,One World English Course 3
aloha,アロハ(ハワイで使われるあいさつ）,間,,Project 1,News and Ads,36,,JHS,3,One World English Course 3
attract,~を魅了する,動,,Project 1,News and Ads,36,,JHS,3,One World English Course 3
friendship,友情,名,,Project 1,News and Ads,36,,JHS,3,One World English Course 3
Hawaii,ハワイ,名,,Project 1,News and Ads,36,,JHS,3,One World English Course 3
Honolulu,ホノルル,名,,Project 1,News and Ads,36,,JHS,3,One World English Course 3
international,国際的な,形,,Project 1,News and Ads,36,important,JHS,3,One World English Course 3
interview,インタビューをする,動,,Project 1,News and Ads,36,important,JHS,3,One World English Course 3
Joe,ジョー（男の人の名）,名,,Project 1,News and Ads,36,,JHS,3,One World English Course 3
Pacific Rim,環太平洋地域,名,,Project 1,News and Ads,36,,JHS,3,One World English Course 3
Pan-Pacific,汎太平洋の,形,,Project 1,News and Ads,36,,JHS,3,One World English Course 3
promote,~を促進する,動,,Project 1,News and Ads,36,,JHS,3,One World English Course 3
share,"~を共有する, 分かち合う",動,,Project 1,News and Ads,36,important,JHS,3,One World English Course 3
understanding,理解,名,,Project 1,News and Ads,36,,JHS,3,One World English Course 3
various,いろいろな,形,,Project 1,News and Ads,36,important,JHS,3,One World English Course 3
yearly,年1 回の,形,,Project 1,News and Ads,36,,JHS,3,One World English Course 3
avenue,大通り,名,,Project 1,News and Ads,37,,JHS,3,One World English Course 3
begun,beginの過去分詞形,動,,Project 1,News and Ads,37,,JHS,3,One World English Course 3
Kalakaua Avenue,カラカウア通り,名,,Project 1,News and Ads,37,,JHS,3,One World English Course 3
march,行進する,動,,Project 1,News and Ads,37,,JHS,3,One World English Course 3
parade,パレード,名,,Project 1,News and Ads,37,,JHS,3,One World English Course 3
performer,パフォーマー,名,,Project 1,News and Ads,37,,JHS,3,One World English Course 3
program,"（ラジオ・テレビの）番組, プログラム",名,,Project 1,News and Ads,38,,JHS,3,One World English Course 3
London,ロンドン,名,,Project 1,News and Ads,39,,JHS,3,One World English Course 3
Mexico,メキシコ,名,,Project 1,News and Ads,39,,JHS,3,One World English Course 3
alarm,アラーム,名,,Reading 1,CMをつくって発表しよう！,41,,JHS,3,One World English Course 3
high-tech,先端技術の,形,,Reading 1,CMをつくって発表しよう！,41,,JHS,3,One World English Course 3
reasonable,値段が手ごろな,形,,Reading 1,CMをつくって発表しよう！,41,,JHS,3,One World English Course 3
trendy,最新流行の,形,,Reading 1,CMをつくって発表しよう！,41,,JHS,3,One World English Course 3
actress,女優,名,,Lesson 4,Audrey Hepburn,42,,JHS,3,One World English Course 3
Audrey Hepburn,オードリー・ヘプバーン,名,,Lesson 4,Audrey Hepburn,42,,JHS,3,One World English Course 3
fair,美しい,形,,Lesson 4,Audrey Hepburn,42,,JHS,3,One World English Course 3
Roman,ローマの,形,,Lesson 4,Audrey Hepburn,42,,JHS,3,One World English Course 3
army,軍隊,名,,Lesson 4,Audrey Hepburn,43,,JHS,3,One World English Course 3
ballerina,バレリーナ,名,,Lesson 4,Audrey Hepburn,43,,JHS,3,One World English Course 3
bulb,球根,名,,Lesson 4,Audrey Hepburn,43,,JHS,3,One World English Course 3
fireplace,暖炉,名,,Lesson 4,Audrey Hepburn,43,,JHS,3,One World English Course 3
firewood,薪,名,,Lesson 4,Audrey Hepburn,43,,JHS,3,One World English Course 3
German,ドイツの,形,,Lesson 4,Audrey Hepburn,43,,JHS,3,One World English Course 3
hunger,飢え,名,,Lesson 4,Audrey Hepburn,43,,JHS,3,One World English Course 3
Netherlands, (the 〜) オランダ,名,,Lesson 4,Audrey Hepburn,43,,JHS,3,One World English Course 3
rich,"金持ちの, 豊かな",形,,Lesson 4,Audrey Hepburn,43,important,JHS,3,One World English Course 3
safe,安全な,形,,Lesson 4,Audrey Hepburn,43,important,JHS,3,One World English Course 3
suffer,苦しむ,動,,Lesson 4,Audrey Hepburn,43,,JHS,3,One World English Course 3
tulip,チューリップ,名,,Lesson 4,Audrey Hepburn,43,,JHS,3,One World English Course 3
weak,弱い,形,,Lesson 4,Audrey Hepburn,43,important,JHS,3,One World English Course 3
Academy Award,アカデミー賞,名,,Lesson 4,Audrey Hepburn,44,,JHS,3,One World English Course 3
acting,演技,名,,Lesson 4,Audrey Hepburn,44,,JHS,3,One World English Course 3
ballet,バレエ,名,,Lesson 4,Audrey Hepburn,44,,JHS,3,One World English Course 3
bloom,開花する,動,,Lesson 4,Audrey Hepburn,44,,JHS,3,One World English Course 3
cast,cast（~に役を割り当てる）の過去分詞形,動,,Lesson 4,Audrey Hepburn,44,,JHS,3,One World English Course 3
director,"ディレクター, 監督",名,,Lesson 4,Audrey Hepburn,44,,JHS,3,One World English Course 3
Hollywood,ハリウッド,名,,Lesson 4,Audrey Hepburn,44,,JHS,3,One World English Course 3
including,〜を含めて,前,,Lesson 4,Audrey Hepburn,44,,JHS,3,One World English Course 3
princess,王女,名,,Lesson 4,Audrey Hepburn,44,,JHS,3,One World English Course 3
receive,~を受け取る,動,,Lesson 4,Audrey Hepburn,44,important,JHS,3,One World English Course 3
grew,growの過去形,動,,Lesson 4,Audrey Hepburn,45,,JHS,3,One World English Course 3
marry,marry（結婚する）の過去形,動,,Lesson 4,Audrey Hepburn,45,important,JHS,3,One World English Course 3
meant,meanの過去形,動,,Lesson 4,Audrey Hepburn,45,,JHS,3,One World English Course 3
medicine,薬,名,,Lesson 4,Audrey Hepburn,45,important,JHS,3,One World English Course 3
mission,"使命, 天命",名,,Lesson 4,Audrey Hepburn,45,,JHS,3,One World English Course 3
son,息子,名,,Lesson 4,Audrey Hepburn,45,important,JHS,3,One World English Course 3
Switzerland,スイス,名,,Lesson 4,Audrey Hepburn,45,,JHS,3,One World English Course 3
cancer,がん,名,,Lesson 4,Audrey Hepburn,46,,JHS,3,One World English Course 3
deep,深い,形,,Lesson 4,Audrey Hepburn,46,important,JHS,3,One World English Course 3
devotion,献身的な愛情,名,,Lesson 4,Audrey Hepburn,46,,JHS,3,One World English Course 3
impression,感銘,名,,Lesson 4,Audrey Hepburn,46,,JHS,3,One World English Course 3
Somalia,ソマリア,名,,Lesson 4,Audrey Hepburn,46,,JHS,3,One World English Course 3
field,分野,名,,Lesson 4,Audrey Hepburn,47,important,JHS,3,One World English Course 3
legend,"偉人, 伝説的な人物",名,,Lesson 4,Audrey Hepburn,47,,JHS,3,One World English Course 3
Betty Cuthbert,ベティ・カスバート,名,,Tips 4 for Writing,Sports Legends,48,,JHS,3,One World English Course 3
champion,優勝者,名,,Tips 4 for Writing,Sports Legends,48,,JHS,3,One World English Course 3
triple,三連続の,形,,Tips 4 for Writing,Sports Legends,48,,JHS,3,One World English Course 3
according, (according to ~の形で) ~によれば,副,,Tips 4 for Writing,Sports Legends,50,,JHS,3,One World English Course 3
athletic,運動競技の,形,,Tips 4 for Writing,Sports Legends,50,,JHS,3,One World English Course 3
cheer,（~を）元気づける,動,,Tips 4 for Writing,Sports Legends,50,important,JHS,3,One World English Course 3
female,女性の,形,,Tips 4 for Writing,Sports Legends,50,,JHS,3,One World English Course 3
football,フットボール,名,,Tips 4 for Writing,Sports Legends,50,,JHS,3,One World English Course 3
injured,負傷した,形,,Tips 4 for Writing,Sports Legends,50,,JHS,3,One World English Course 3
NFL,全米フットボール連盟,名,,Tips 4 for Writing,Sports Legends,50,,JHS,3,One World English Course 3
terrific,すばらしい,形,,Tips 4 for Writing,Sports Legends,50,,JHS,3,One World English Course 3
trainer,トレーナー,名,,Tips 4 for Writing,Sports Legends,50,,JHS,3,One World English Course 3
university,大学,名,,Tips 4 for Writing,Sports Legends,50,important,JHS,3,One World English Course 3
birth,誕生,名,,Tips 4 for Writing,Sports Legends,51,,JHS,3,One World English Course 3
all-time,これまでで最高の,形,,Tips 4 for Writing,Sports Legends,52,,JHS,3,One World English Course 3
broken,breakの過去分詞形,動,,Tips 4 for Writing,Sports Legends,52,,JHS,3,One World English Course 3
FIS,国際スキー連盟,名,,Tips 4 for Writing,Sports Legends,52,,JHS,3,One World English Course 3
official,公式な,形,,Tips 4 for Writing,Sports Legends,52,important,JHS,3,One World English Course 3
victory,勝利,名,,Tips 4 for Writing,Sports Legends,52,,JHS,3,One World English Course 3
concentrate,集中する,動,,Tips 4 for Writing,Sports Legends,53,,JHS,3,One World English Course 3
confidence,自信,名,,Tips 4 for Writing,Sports Legends,53,,JHS,3,One World English Course 3
