english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
suffered,[sufferの過去形],動,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
suffer from ～,～で苦しむ,連,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
illness,病気,名,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
spite,[in spite of ～で] ～にもかかわらず,名,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
in spite of ～,～にもかかわらず,連,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
difficulty,困難,名,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
difficulties,[difficultyの複数形],名,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
forgot,[forgetの過去形・過去分詞形],動,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
fully,十分に,副,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
pass away,亡くなる,連,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
age,年齢,名,,Let’s Read 2,,104,important,JHS,3,Blue Sky English Course 3
at the age of ～,～歳のときに,連,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
welfare,福祉,名,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
carry on ～,～を継承する,連,,Let’s Read 2,,104,,JHS,3,Blue Sky English Course 3
