english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
welcome,"《間》ようこそ, いらっしゃい / 《形》歓迎される","形, 間",,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
to,"①【対象・関連】…に(とって) ②【方向・到達】…へ [に] , …のほうへ [に]  ③【不定詞(名詞的)】…する [である] こと ④【不定詞(副詞的)】…するために [目的を表す]  ⑤【不定詞(副詞的)】 …するのが ⑥【不定詞(形容詞的)】…するための, …すべき ⑦【不定詞(副詞的)】…して [原因を表す]  ⑧【疑問詞＋不定詞】…すべきか, …したらよいか, …のやり方 ⑨【不定詞(副詞的)】…するには, …するのに ⑩【時間・時刻】…まで, …(分)前 ⑪【比較・対照】…に対して, …よりも",前,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
junior,"年下の, 下級の",形,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
high,"高い,  [junior high school] 中学校",形,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
school,学校,名,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
hi,"やあ, こんにちは",間,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
I,私は [が] ,代,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
am,"《動》①…です, …だ ② (…に)いる, ある /《助》  [現在進行形やbe going toを作る] ","動, 助",,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
nice,"すてきな, よい",形,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
meet,"①…と知り合いになる ②(…に)会う, …と出会う, 面会する",動,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
you,①あなた(たち)を [に]  ②あなた(たち)は [が]  ③人は(だれでも) [話し相手を含めた一般の人をさす。日本語に訳さない場合が多い] ,代,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
what,"《代》何, どんなもの [こと]  / 《形》①何の, どんな ②なんと, なんて","形, 代",,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
is,"《助》① [受け身の形を作る]  ② [現在進行形やbe going toを作る]  / 《動》①…です, …だ ②(…に)いる, ある","動, 助",,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
your,あなた(たち)の,代,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
name,《名》名前 / 《動》(人など)に…という名前をつける,"名, 動",,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
my,私の,代,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
too,"①…もまた, そのうえ ②あまりに, …すぎる",副,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
make,"①(人・もの)を…の状態にする ②…を作る, 得る ③…をする, 行う",動,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
group,"グループ, 団体",名,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
of,"①【部分】…の中の [で] , …の ②【分量・種類】…の量の, …種類の ③【主題】…について ④【所属・所有】…の, …の所有する, …に属する ⑤【同格】…という, …の ⑥【原因・動機】…のため, …で ⑦【材料・要素】…で(作った), …から(成る)",前,,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
four,4(つの),"名, 形",,U0-1 ,,4,important,JHS,1,New Horizon English Course 1
I'm,#NAME?,,,U0-1 ,,4,,JHS,1,New Horizon English Course 1
welcome to ….,…へようこそ。,,,U0-1 ,,4,,JHS,1,New Horizon English Course 1
junior high (school),中学校,名,,U0-1 ,,4,,JHS,1,New Horizon English Course 1
what's,#NAME?,,,U0-1 ,,4,,JHS,1,New Horizon English Course 1
food,食べ物,名,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
do,"《助》① [疑問文や応答を作る]  ② [否定分や否定の命令文を作る]  / 《動》①(…を)する, 行う ②暮らす","動, 助",,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
like,"…を好む, …が好きである",動,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
curry,カレー(料理),名,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
and,"①…と~ ②そして, それから ③ [同じ語をandで結んで] ますます ④ [comeやgoのあとに用いて] …しに(来る, 行く) ⑤ [命令文のあとで] そうすれば",接,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
rice,"米, 稲, ご飯",名,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
curry and rice,カレーライス,名,,U0-1 ,,5,,JHS,1,New Horizon English Course 1
want,"…がほしい,  [want to…で] …したい,  [want … to ~で] …が~することを望む, …に~してほしい",動,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
join,"…に加わる, 参加する",動,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
the,"① [天体・時・方角など, 1つしかないものをさす場合] 〈the world 世界〉 ② [最上級・序数などの前で]  ③ [状況や文脈から何をさすかわかる場合] その ④ [固有名詞につけて] 〈the Paralympic Games パラリンピック〉 ⑤ [一度述べた名詞をくり返す場合] その, この, あの, 例の ⑥ [単数名詞につけて種類全体を表す] …というもの〈the crested ibis トキ〉 ⑦ [年代の10年をまとめて表す場合] 〈the 1990s 1990年代〉 ⑧ [形容詞につけて] …な [の] 人々〈the British イギリス人〉",冠,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
dance,"《名》ダンス, おどり／《動》おどる, ダンスをする","名, 動",,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
team,"チーム, 組",名,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
can,①【可能性】…することがあり得る ②【能力・可能】…することができる ③【申し出】 [Can I …?] …しましょうか。 ④【依頼】 [Can you …?] …してくれますか。 ⑤【許可】 [Can I …?] …してもよいですか。,助,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
well,"《間》① [ためらったり, 返事に詰まったりして] ええと, そうですね ② [話を切り出したり, 再び始めたりして] さて, ところで, それでは / 《形》健康で, 元気で, よい / 《副》じょうずに, うまく, よく","形, 副, 間",,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
art,"芸術, 美術",名,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
club,"クラブ, 部",名,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
painting,絵をかくこと,名,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
he,彼は [が] ,代,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
a,"①1つの, 1人の  [数えられる名詞の前に置く。ふつう訳さない]  ②…につき, …ごとに",冠,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
good,"《形》①よい ②じょうずな, うまい ③元気な, 健康な / 《間》よかった, よろしい","形, 間",,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
tennis,テニス,名,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
player,"競技者, 選手",名,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
she,彼女は [が] ,代,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
run,"①走る, 運行している ②…を主催する",動,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
fast,速い / 速く,副,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
we,"①人は, われわれはみな [自分を含めた人々をさす。日本語に訳さない場合が多い]  ②私たちは [が] ",代,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
have,"《助》① [現在完了形を作る]  ② [現在完了進行形を作る]  / 《動》①…を持っている, …がある, …がいる ②(ある経験)をする, (ある時)を過ごす, (病気)にかかっている ③…を開く, 開催する ④…を食べる, 飲む","動, 助",,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
music,音楽,名,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
room,部屋,名,,U0-1 ,,5,important,JHS,1,New Horizon English Course 1
he's,#NAME?,,,U0-1 ,,5,,JHS,1,New Horizon English Course 1
want to,…したい,,,U0-1 ,,5,,JHS,1,New Horizon English Course 1
like …ing,…するのが好きである,,,U0-1 ,,5,,JHS,1,New Horizon English Course 1
apple,リンゴ,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
apron,"エプロン, 前かけ",名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
ball,"ボール, 球",名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
cap,"(ふちがないか, ひさしのついた)帽子",名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
city,"市, 都市, 都会",名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
desk,机,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
egg,卵,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
evening,"夕方, 晩 [ふつう日没から寝る時刻までをさす] ",名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
fish,魚 [複数形もfish] ,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
guitar,ギター,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
gym,体育館,名,,U0-2,,6,,JHS,1,New Horizon English Course 1
hat,(ふちのある)帽子,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
ink,インク,名,,U0-2,,6,,JHS,1,New Horizon English Course 1
ice,氷,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
jet,ジェット機,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
king,"王, 国王",名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
lion,ライオン,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
mouse,"ネズミ, ハツカネズミ",名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
nurse,看護師,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
omelet,オムレツ,名,,U0-2,,6,,JHS,1,New Horizon English Course 1
OK,"《形》よくて, 大丈夫で / 《間》よろしい, はい, わかった, それでは","形, 間",,U0-2,,6,important,JHS,1,New Horizon English Course 1
piano,ピアノ,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
queen,"女王, 王妃",名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
rabbit,ウサギ,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
salad,サラダ,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
temple,寺,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
umbrella,傘,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
unicycle,一輪車,名,,U0-2,,6,,JHS,1,New Horizon English Course 1
vegetable,野菜,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
window,窓,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
box,箱,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
yellow,黄色(い),"名, 形",,U0-2,,6,important,JHS,1,New Horizon English Course 1
zoo,動物園,名,,U0-2,,6,important,JHS,1,New Horizon English Course 1
cheese,チーズ,名,,U0-2,,7,important,JHS,1,New Horizon English Course 1
elephant,ゾウ,名,,U0-2,,7,,JHS,1,New Horizon English Course 1
ship,船,名,,U0-2,,7,important,JHS,1,New Horizon English Course 1
bath,入浴,名,,U0-2,,7,important,JHS,1,New Horizon English Course 1
mother,"母, お母さん",名,,U0-2,,7,important,JHS,1,New Horizon English Course 1
whale,クジラ,名,,U0-2,,7,,JHS,1,New Horizon English Course 1
clock,(置き [かけ] )時計,名,,U0-2,,7,important,JHS,1,New Horizon English Course 1
sing,(…を)歌う,動,,U0-2,,7,important,JHS,1,New Horizon English Course 1
new,"新しい, 新任の",形,,U1-扉,,10,important,JHS,1,New Horizon English Course 1
friend,友達,名,,U1-扉,,10,important,JHS,1,New Horizon English Course 1
how,"①【程度】どれくらい ②【方法・手段】どのようにして, どんなふうに ③【状態】どんなようす [ぐあい] で ④【感嘆】なんと, なんて, どんなに",副,,U1-1,,12,important,JHS,1,New Horizon English Course 1
are,"《助》① [受け身の形を作る]  ② [現在進行形やbe going to を作る]  / 《動》①(…に)いる, ある ②…です, …だ","動, 助",,U1-1,,12,important,JHS,1,New Horizon English Course 1
fine,【小】(人が)元気な,形,,U1-1,,12,important,JHS,―,New Horizon English Course 1
great,"①大きな, すごい ②偉大な, すぐれた ③すばらしい, とても楽しい",形,,U1-1,,12,important,JHS,1,New Horizon English Course 1
hungry,"空腹の, 飢えた",形,,U1-1,,12,important,JHS,1,New Horizon English Course 1
tea,"茶, 紅茶",名,,U1-1,,12,important,JHS,1,New Horizon English Course 1
about,"《前》…について, …に関する / 《副》およそ, 約, ごろ / 《形》 [be about to]  今にも…しようとしている","形, 副, 前",,U1-1,,12,important,JHS,1,New Horizon English Course 1
twelve,12(の),"名, 形",,U1-1,,12,important,JHS,1,New Horizon English Course 1
hello,"①やあ, こんにちは ②(電話で)もしもし",間,,U1-1,,13,important,JHS,1,New Horizon English Course 1
everyone,"みなさん, みんな, だれでも",代,,U1-1,,13,important,JHS,1,New Horizon English Course 1
me,①私を [に]  ② [相手の言ったことを受けてIのかわりに] 私,代,,U1-1,,13,important,JHS,1,New Horizon English Course 1
from,"①【起源・出所】…から, …出身の, …に由来する ②【相違・区別】…から, …と ③【場所】…から ④【時間】…から",前,,U1-1,,13,important,JHS,1,New Horizon English Course 1
Japanese,"《形》日本の, 日本人の, 日本語の / 《名》日本語, 日本人","名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
love,"《動》…が大好きである, …を愛している / 《名》愛, 恋愛","名, 動",,U1-1,,13,important,JHS,1,New Horizon English Course 1
drink,…を飲む,動,,U1-1,,13,important,JHS,1,New Horizon English Course 1
green,緑(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
green tea,緑茶,名,,U1-1,,13,,JHS,1,New Horizon English Course 1
call,"《動》①(…に)電話をかける ②…を(~と)呼ぶ, 名づける / 《名》電話をかけること, 通話","名, 動",,U1-1,,13,important,JHS,1,New Horizon English Course 1
often,"しばしば, よく",副,,U1-1,,13,important,JHS,1,New Horizon English Course 1
Margaret,マーガレット [女性名] ,名,,U1-1,,13,,JHS,1,New Horizon English Course 1
Brown,ブラウン [姓] ,名,,U1-1,,13,,JHS,1,New Horizon English Course 1
Meg,メグ [女性名] ,名,,U1-1,,13,,JHS,1,New Horizon English Course 1
Australia,オーストラリア [国名] ,名,,U1-1,,13,,JHS,1,New Horizon English Course 1
Call me ….,私を…と呼んでください。,,,U1-1,,13,,JHS,1,New Horizon English Course 1
I'm,#NAME?,,,U1-1,,13,,JHS,1,New Horizon English Course 1
number,"①数, 数字 ②番号",名,,U1-1,,13,important,JHS,1,New Horizon English Course 1
zero,0(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
one,"《名・形》1つ [1人] (の) / 《代》① [前に出てきた名詞のかわりとして]  1つ, 1人, …なもの ②(一般に)人, だれでも /《形》  [時を表す名詞の前に用いて] ある…","名, 形, 代",,U1-1,,13,important,JHS,1,New Horizon English Course 1
two,2(つの),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
three,3(つの),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
five,5(つの),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
six,6(つの),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
seven,7(つの),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
eight,8(つの),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
nine,9(つの),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
ten,10(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
eleven,11(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
thirteen,13(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
fourteen,14(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
fifteen,15(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
sixteen,16(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
seventeen,17(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
eighteen,18(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
nineteen,19(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
twenty,20(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
thirty,30(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
forty,40(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
fifty,50(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
sixty,60(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
seventy,70(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
eighty,80(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
ninety,90(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
hundred,100(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
color,"色, 色彩",名,,U1-1,,13,important,JHS,1,New Horizon English Course 1
white,白(い),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
red,赤(い),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
orange,オレンジ(色の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
blue,青(い),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
black,黒(い),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
brown,茶色(の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
purple,紫(色の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
pink,ピンク(色の),"名, 形",,U1-1,,13,important,JHS,1,New Horizon English Course 1
soccer,サッカー,名,,U1-2,,14,important,JHS,1,New Horizon English Course 1
yes,"《副》はい, ええ, そうです / 《名》賛成","名, 副",,U1-2,,14,important,JHS,1,New Horizon English Course 1
baseball,野球,名,,U1-2,,14,important,JHS,2,New Horizon English Course 2
no,"《副》いいえ, いや, だめだ / 《形》1つ [1人] も…ない, 少しも…ない / 《名》「いいえ」という言葉 [返事] ","名, 形, 副",,U1-2,,14,important,JHS,1,New Horizon English Course 1
not,"…でない, …しない, …ではなく",副,,U1-2,,14,important,JHS,1,New Horizon English Course 1
basketball,バスケットボール,名,,U1-2,,14,important,JHS,1,New Horizon English Course 1
rugby,ラグビー,名,,U1-2,,14,,JHS,1,New Horizon English Course 1
so,"《接》だから, それで, では / 《副》①とても, 非常に ②そのように, そう ③そんなに, それほど","副, 接",,U1-2,,14,important,JHS,1,New Horizon English Course 1
fan,ファン,名,,U1-2,,14,important,JHS,1,New Horizon English Course 1
cricket,クリケット,名,,U1-2,,14,,JHS,1,New Horizon English Course 1
play,"①(競技・ゲームなどを)する, (曲・楽器などを)演奏する ②(役)を演じる",動,,U1-2,,15,important,JHS,1,New Horizon English Course 1
it,①それは [が]  ②それを [に]  ③ [「It is ... (for＋(人))＋to＋動詞の原形」で] ((人)が)~することは…です ④ [天候・時間・距離などを表す文の主語に用いる]  ⑤ [その場の状況から判断できる事物・事情を漠然とさす。ふつう訳さない] ,代,,U1-2,,15,important,JHS,1,New Horizon English Course 1
watch,"《動》…を(注意して)見る / 《名》腕時計, 懐中時計","名, 動",,U1-2,,15,important,JHS,1,New Horizon English Course 1
just,"①ちょうど, まさに ②たった今 ③ただ…だけ, ほんの, ちょっと",副,,U1-2,,15,important,JHS,1,New Horizon English Course 1
Sydney,シドニー,名,,U1-2,,15,,JHS,1,New Horizon English Course 1
How about …?,① [意見を求めて] …についてはどうですか。 ② [提案・勧誘] …(して)はどうですか。,,,U1-2,,15,,JHS,1,New Horizon English Course 1
don't,#NAME?,,,U1-2,,15,,JHS,1,New Horizon English Course 1
cook,(…を)料理する,動,,U1-3,,16,important,JHS,2,New Horizon English Course 2
ski,スキーをする,動,,U1-3,,16,,JHS,1,New Horizon English Course 1
swim,【小】泳ぐ,動,,U1-3,,16,important,JHS,―,New Horizon English Course 1
badminton,バドミントン,名,,U1-3,,16,,JHS,1,New Horizon English Course 1
see,"①…が見える, …を見る, 見物する ②…に会う ③(…が)わかる, 理解する",動,,U1-3,,16,important,JHS,1,New Horizon English Course 1
there,"そこに [で, へ] ",副,,U1-3,,16,important,JHS,1,New Horizon English Course 1
"Me,  too.",私も。,,,U1-3,,16,,JHS,1,New Horizon English Course 1
thank,《動》…に感謝する / 《名》感謝,"名, 動",,U1-3,,17,important,JHS,1,New Horizon English Course 1
oh,"まあ, あら, ああ, おや",間,,U1-3,,17,important,JHS,1,New Horizon English Course 1
speak,(ある言語を)話す,動,,U1-3,,17,important,JHS,1,New Horizon English Course 1
study,"《名》研究, 調査 / 《動》(…を)勉強する, 研究する","名, 動",,U1-3,,17,important,JHS,1,New Horizon English Course 1
day,"日, 1 日",名,,U1-3,,17,important,JHS,1,New Horizon English Course 1
read,"(…を)読む, 読んで知る",動,,U1-3,,17,important,JHS,1,New Horizon English Course 1
little,"《形》①小さい, かわいい ②ほとんど(ない) / 《副》 [a little] 少し / 《代》 [little by little]  少しずつ","形, 副, 代",,U1-3,,17,important,JHS,1,New Horizon English Course 1
every,"①どの…もみな ②毎…, …ごとに",形,,U1-3,,17,important,JHS,1,New Horizon English Course 1
but,"しかし, けれども",接,,U1-3,,17,important,JHS,1,New Horizon English Course 1
cannot,…できない,助,,U1-3,,17,important,JHS,1,New Horizon English Course 1
Thank you.,ありがとう。,,,U1-3,,17,,JHS,1,New Horizon English Course 1
a little,少し,,,U1-3,,17,,JHS,1,New Horizon English Course 1
every day,毎日,,,U1-3,,17,,JHS,1,New Horizon English Course 1
you're,#NAME?,,,U1-3,,17,,JHS,1,New Horizon English Course 1
can't,#NAME?,,,U1-3,,17,,JHS,1,New Horizon English Course 1
our,私たちの,代,,U2-扉,,19,important,JHS,1,New Horizon English Course 1
teacher,"先生, 教師",名,,U2-扉,,19,important,JHS,1,New Horizon English Course 1
this,"①この ②今の, 現在の / これ, この人 [もの, こと] ",代,,U2-1,,20,important,JHS,1,New Horizon English Course 1
classmate,同級生,名,,U2-1,,20,important,JHS,2,New Horizon English Course 2
Ms.," [女性をさして] …さん, 先生",名,,U2-1,,20,important,JHS,1,New Horizon English Course 1
Mr.," [男性をさして] …さん, 先生",名,,U2-1,,20,important,JHS,1,New Horizon English Course 1
in,"《前》①【場所・位置】…(の中)に [で, の]  ②【範囲】…において, …に関しては ③【時間】…に, …の間に, …後に ④【状態・従事】…(の状態)で ⑤【方法・道具・材料】…で, …を使って ⑥【単位】…の単位で ⑦【着用】…を身につけて, …を着て / 《副》中へ, 中に","副, 前",,U2-1,,20,important,JHS,1,New Horizon English Course 1
class,"①授業 ②学級, 組, クラス",名,,U2-1,,20,important,JHS,1,New Horizon English Course 1
English,"《名》英語 / 《形》英語の, 英語で書かれた","名, 形",,U2-1,,20,important,JHS,1,New Horizon English Course 1
America,アメリカ合衆国 [正式名称はthe United States of America] ,名,,U2-1,,20,,JHS,1,New Horizon English Course 1
Nice to meet you.,はじめまして。,,,U2-1,,20,,JHS,1,New Horizon English Course 1
that,"《接》①…ということ ②…して, …であることを / 《代》① [すでに述べた事柄をさして] そのこと, それ ②あれ, それ, あの [その] 人 [もの, こと]  ③ [関係代名詞] …である [する] ところの ④ [前に出た「the＋名詞」をくり返す代わりに用いる] (…の)それ / 《形》あの, その, 例の","形, 接, 代",,U2-1,,21,important,JHS,1,New Horizon English Course 1
restaurant,レストラン,名,,U2-1,,21,important,JHS,1,New Horizon English Course 1
always,"いつも, 常に",副,,U2-1,,21,important,JHS,1,New Horizon English Course 1
very,"非常に, とても,  [否定文で] あまり(…でない)",副,,U2-1,,21,important,JHS,1,New Horizon English Course 1
market,市場,名,,U2-1,,21,important,JHS,1,New Horizon English Course 1
wow,"うわあ, わあ",間,,U2-1,,21,important,JHS,1,New Horizon English Course 1
popular,人気のある,形,,U2-1,,21,important,JHS,1,New Horizon English Course 1
crowded,"こみ合った, 満員の",形,,U2-1,,21,,JHS,1,New Horizon English Course 1
Cook,クック [姓] ,名,,U2-1,,20,,JHS,1,New Horizon English Course 1
he's,#NAME?,,,U2-1,,21,,JHS,1,New Horizon English Course 1
she's,#NAME?,,,U2-1,,21,,JHS,1,New Horizon English Course 1
it's,#NAME?,,,U2-1,,21,,JHS,1,New Horizon English Course 1
know,"(…を)知っている, わかる",動,,U2-2,,22,important,JHS,1,New Horizon English Course 1
who,"①だれ, だれが ② [関係代名詞] …である [する] ところの",代,,U2-2,,22,important,JHS,1,New Horizon English Course 1
town,町,名,,U2-2,,22,important,JHS,1,New Horizon English Course 1
map,地図,名,,U2-2,,22,important,JHS,1,New Horizon English Course 1
for,"①【利益】…のために [の]  ②…にとって ③【用途・適合】…するための, …に適した, …向けの ④【時間・距離】…の間 ⑤…として ⑥ [「It is , , ,  (for＋(人))＋to＋動詞の原形」の意味上の主語として] (人)が(~することは) ⑦【目的・用途】…のために, …を求めて ⑧【関連】…については ⑨【原因・理由】…のために, …の理由で ⑩【代理・代表】…のかわりに, …に相当する ⑪【対象】…に対して ⑫【特定の日時・機会】…に",前,,U2-2,,22,important,JHS,1,New Horizon English Course 1
symbol,"シンボル, 象徴, 記号",名,,U2-2,,22,,JHS,1,New Horizon English Course 1
I see.,なるほど。わかった。,,,U2-2,,22,,JHS,1,New Horizon English Course 1
shrine,神社,名,,U2-2,,23,,JHS,1,New Horizon English Course 1
really,"①本当ですか, へえ, そうなんだ ②本当に, 実際に",副,,U2-2,,23,important,JHS,1,New Horizon English Course 1
interesting,"おもしろい, 興味深い",形,,U2-2,,23,important,JHS,1,New Horizon English Course 1
morning,"朝, 午前",名,,U2-2,,23,important,JHS,1,New Horizon English Course 1
afternoon,午後,名,,U2-2,,23,important,JHS,1,New Horizon English Course 1
picnic,"ピクニック, 遠足",名,,U2-2,,23,important,JHS,1,New Horizon English Course 1
area,"区域, 場所, 地域",名,,U2-2,,23,important,JHS,1,New Horizon English Course 1
hey,"やあ, おい, ちょっと",間,,U2-2,,23,,JHS,1,New Horizon English Course 1
Josh,ジョシュ [男性名] ,名,,U2-2,,23,,JHS,1,New Horizon English Course 1
Philippines, [the Philippines]  フィリピン [国名] ,名,,U2-2,,23,,JHS,1,New Horizon English Course 1
Good morning.,おはようございます。,,,U2-2,,23,,JHS,1,New Horizon English Course 1
what's,#NAME?,,,U2-2,,23,,JHS,1,New Horizon English Course 1
who's,#NAME?,,,U2-2,,23,,JHS,1,New Horizon English Course 1
that's,#NAME?,,,U2-2,,23,,JHS,1,New Horizon English Course 1
favorite,"《形》いちばん好きな, お気に入りの / 《名》大好きなもの [人] ","名, 形",,U2-3,,24,important,JHS,1,New Horizon English Course 1
Monday,月曜日,名,,U2-3,,24,important,JHS,1,New Horizon English Course 1
on,"《前》①【手段】…で, …によって ②【日時】…に ③【場所】…(の上)に [で]  ④【対象】…に対して, …に ⑤【状態】…している最中で, …中で ⑥【状態】…している最中で, …中で ⑥【所属】…の一員で, …に属して ⑦【目的】…の目的で / 《副》①先へ, 前へ ②(動作を)続けて, 進行中で ③(電気・水道・ガスなどが)通じて, ついて, 出て","副, 前",,U2-3,,24,important,JHS,1,New Horizon English Course 1
math,【小】数学,名,,U2-3,,24,important,JHS,―,New Horizon English Course 1
P.E.,【小】体育,名,,U2-3,,24,,JHS,―,New Horizon English Course 1
science,"科学, 理科",名,,U2-3,,24,important,JHS,2,New Horizon English Course 2
live,"①住む, 住んでいる, 生きる, 暮らす, ずっと残る ② [lifeを目的語にして] …な人生 [生活] を送る",動,,U2-3,,24,important,JHS,1,New Horizon English Course 1
here,"《副》①ここに [で, へ]  ②さあ, ほら / 《名》ここ","名, 副",,U2-3,,24,important,JHS,1,New Horizon English Course 1
by,《前》①【動作主】…によって [主に受け身の文で]  ②【場所】…のそばに ③【手段・方向・原因】…によって ④【時間】…までに / 《副》通り過ぎて,"副, 前",,U2-3,,24,important,JHS,1,New Horizon English Course 1
bike,自転車,名,,U2-3,,24,important,JHS,1,New Horizon English Course 1
