english,japanese,POS,phrase,unit,part,page,status,level,grade,textbook
here,ここに～があります。,連,Here's ～.,Let's Enjoy,,6,important,JHS,1,Columbus 21 English Course 1
last,昨年,連,last year,Let's Enjoy,,6,important,JHS,1,Columbus 21 English Course 1
like,（できたら）～したい,連,would like to ～,Let's Enjoy,,6,important,JHS,1,Columbus 21 English Course 1
come,～の出身である,連,come from ～,Let's Enjoy,,8,important,JHS,1,Columbus 21 English Course 1
first,最初の，初めの，第一の,形,,Let's Enjoy,,8,important,JHS,1,Columbus 21 English Course 1
in,③〔手段・材料を示して〕～で，～を使って,前,,Let's Enjoy,,8,important,JHS,1,Columbus 21 English Course 1
make,④～を…にする,動,,Let's Enjoy,,8,important,JHS,1,Columbus 21 English Course 1
speak,②（ある言語）を話す，～をしゃべる,動,,Let's Enjoy,,8,important,JHS,1,Columbus 21 English Course 1
trip,修学旅行,連,school trip,Let's Enjoy,,8,important,JHS,1,Columbus 21 English Course 1
well,～もまた,連,as well,Let's Enjoy,,8,important,JHS,1,Columbus 21 English Course 1
hard,難しい，困難な,形,,Let's Enjoy,,9,important,JHS,1,Columbus 21 English Course 1
all,全てが～というわけではない,連,not all of it,Let's Enjoy,,10,important,JHS,1,Columbus 21 English Course 1
cheer,②～を元気づける，～を励ます,動,,Let's Enjoy,,10,,JHS,1,Columbus 21 English Course 1
cheer,～を元気づける,連,cheer ～ up,Let's Enjoy,,10,,JHS,1,Columbus 21 English Course 1
dance,②ダンスパーティー，舞踏会,名,,Let's Enjoy,,10,important,JHS,1,Columbus 21 English Course 1
doesn't,～ですよね。,連,"～, doesn't he?",Let's Enjoy,,10,,JHS,1,Columbus 21 English Course 1
in,④〔形状・配列などを示して〕～の形で，～を成して,前,,Let's Enjoy,,10,important,JHS,1,Columbus 21 English Course 1
let's,ええと。そうねえ。,連,Let's see.,Let's Enjoy,,10,important,JHS,1,Columbus 21 English Course 1
so,それで，だから,接,,Let's Enjoy,,10,important,JHS,1,Columbus 21 English Course 1
ask,③～に頼む,動,,Let's Enjoy,,11,important,JHS,1,Columbus 21 English Course 1
ask,～に…してくださいと言う［頼む］,連,ask ～ to …,Let's Enjoy,,11,important,JHS,1,Columbus 21 English Course 1
apple,リンゴ,名,,Let's Enjoy,,12,,JHS,1,Columbus 21 English Course 1
baseball,野球,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
bird,鳥,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
bus,バス,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
cake,ケーキ,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
dog,イヌ,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
egg,卵,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
fish,魚,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
flower,花,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
juice,ジュース，果汁,名,,Let's Enjoy,,12,,JHS,1,Columbus 21 English Course 1
milk,牛乳，ミルク,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
orange,オレンジ，かんきつ類,名,,Let's Enjoy,,12,,JHS,1,Columbus 21 English Course 1
sky,空,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
soccer,サッカー,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
station,①（鉄道の）駅，（バスの）発着所,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
table,テーブル，食卓,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
tea,茶，紅茶,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
tennis,テニス,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
train,列車,名,,Let's Enjoy,,12,important,JHS,1,Columbus 21 English Course 1
bag,袋，かばん,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
ball,球，ボール,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
banana,バナナ,名,,Let's Enjoy,,14,,JHS,1,Columbus 21 English Course 1
book,本,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
box,箱,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
bread,パン,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
car,車,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
cat,ネコ,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
chair,椅子,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
cup,カップ，茶わん,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
desk,机,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
down,②（力が）弱って，（勢いが）衰えて,副,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
eraser,消しゴム,名,,Let's Enjoy,,14,,JHS,1,Columbus 21 English Course 1
get,④～を取ってくる，～を持ってくる,動,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
have,〔have ＋過去分詞で現在完了形をつくる〕,助,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
leave,③～を置き去りにする,動,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
new,②まだ慣れていない，初めての,形,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
notebook,ノート,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
pen,ペン,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
pencil,鉛筆,名,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
ruler,定規,名,,Let's Enjoy,,14,,JHS,1,Columbus 21 English Course 1
some,～する人もいるし，…する人もいる,連,"some ～, others …",Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
take,③～を持って［連れて］いく,動,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
take,～を…へ持って［連れて］いく,連,take ～ to …,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
textbook,教科書，テキスト,名,,Let's Enjoy,,14,,JHS,1,Columbus 21 English Course 1
think,②～と思う，～と考える,動,,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
think,～と思う。,連,I think (that) ～.,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
time,長い間,連,for a long time,Let's Enjoy,,14,important,JHS,1,Columbus 21 English Course 1
talk,～について話す,連,talk about ～,Let's Enjoy,,15,important,JHS,1,Columbus 21 English Course 1
think,～とは思わない。,連,I don't think (that) ～.,Let's Enjoy,,15,important,JHS,1,Columbus 21 English Course 1
eight,8（つの）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
eighteen,18（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
eighty,80（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
eleven,11（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
fifteen,15（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
fifty,50（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
five,5（つの）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
forty,40（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
four,4（つの）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
fourteen,14（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
hundred,100（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
Japanese,〔the を付けて〕日本人（全体）,名,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
nine,9（つの）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
nineteen,19（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
ninety,90（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
one,1（つの）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
seven,7（つの）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
seventeen,17（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
seventy,70（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
six,6（つの）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
sixteen,16（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
sixty,60（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
ten,10（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
thirteen,13（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
thirty,30（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
three,3（つの）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
twelve,12（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
twenty,20（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
twenty-one,21（の）,名　形,,Let's Enjoy,,16,,JHS,1,Columbus 21 English Course 1
two,2（つの）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
zero,ゼロ（の），零（の）,名　形,,Let's Enjoy,,16,important,JHS,1,Columbus 21 English Course 1
care,～の世話をする,連,take care of ～,Let's Enjoy,,18,important,JHS,1,Columbus 21 English Course 1
jump,～に向かって跳びつく,連,jump up at ～,Let's Enjoy,,18,,JHS,1,Columbus 21 English Course 1
when,～するとき,接,,Let's Enjoy,,18,important,JHS,1,Columbus 21 English Course 1
hi,やあ,間,,UNIT 1,,19,important,JHS,1,Columbus 21 English Course 1
off,①（衣服などを）脱いで,副,,UNIT 1,,19,important,JHS,1,Columbus 21 English Course 1
take,（衣服・靴など）を脱ぐ,連,take off ～,UNIT 1,,19,important,JHS,1,Columbus 21 English Course 1
a,①１つの，一人の，ある～,冠,,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
am,～である，（～に）いる,動,,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
by,②～によって,前,,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
by,自分で，独力で,連,by oneself,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
call,①～をよぶ,動,,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
call,私を～とよんでください。,連,Call me ～.,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
course,②（学習の）課程，（ひと続きの）講義,名,,UNIT 1,,20,,JHS,1,Columbus 21 English Course 1
hello,こんにちは,間,,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
high,高い,形,,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
I,私は［が］,代,,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
I'm,I am の短縮形,縮,,UNIT 1,,20,,JHS,1,Columbus 21 English Course 1
junior,下の，下級の,形,,UNIT 1,,20,,JHS,1,Columbus 21 English Course 1
junior,中学校,連,junior high school,UNIT 1,,20,,JHS,1,Columbus 21 English Course 1
like,～が好き，～を好む,動,,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
me,私を［に］,代,,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
music,①音楽,名,,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
school,学校,名,,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
student,生徒，学生,名,,UNIT 1,,20,important,JHS,1,Columbus 21 English Course 1
from,①〔出身を示して〕～から（来た），～出身の,前,,UNIT 1,,21,important,JHS,1,Columbus 21 English Course 1
from,私は～の出身です。,連,I'm from ～.,UNIT 1,,21,important,JHS,1,Columbus 21 English Course 1
New York,ニューヨーク,名,,UNIT 1,,21,,JHS,1,Columbus 21 English Course 1
sport,スポーツ，競技,名,,UNIT 1,,21,important,JHS,1,Columbus 21 English Course 1
then,③そのとき,副,,UNIT 1,,21,important,JHS,1,Columbus 21 English Course 1
like,②～のように，～と同様に,前,,UNIT 1,,22,important,JHS,1,Columbus 21 English Course 1
over,～より多く，～を越えて,前,,UNIT 1,,22,important,JHS,1,Columbus 21 English Course 1
get,～を取り戻す,連,get ～ back,UNIT 1,,23,important,JHS,1,Columbus 21 English Course 1
April,4月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
August,8月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
catch,追いつく,連,catch up,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
December,12月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
fall,秋,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
February,2月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
go,～するつもりである，～しそうである,連,be going to ～,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
January,1月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
July,7月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
June,6月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
March,3月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
May,5月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
month,（暦のうえの）月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
November,11月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
October,10月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
season,季節,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
September,9月,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
spring,春,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
stop,停留所，停車駅,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
stop,バス停,連,bus stop,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
summer,夏,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
winter,冬,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
year,①年，1年,名,,UNIT 1,,24,important,JHS,1,Columbus 21 English Course 1
date,日付,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
eighth,8日〔日付〕，8番目,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
eleventh,11日〔日付〕，11番目,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
fifth,5日〔日付〕，5番目,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
first,1日〔日付〕，1番目,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
fourth,4日〔日付〕，4番目,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
ninth,9日〔日付〕，9番目,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
second,2日〔日付〕，2番目,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
seventh,7日〔日付〕，7番目,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
sixth,6日〔日付〕，6番目,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
tenth,10日〔日付〕，10番目,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
third,3日〔日付〕，3番目,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
thirtieth,30日〔日付〕，30番目,名,,UNIT 1,,25,,JHS,1,Columbus 21 English Course 1
twelfth,12日〔日付〕，12番目,名,,UNIT 1,,25,important,JHS,1,Columbus 21 English Course 1
twentieth,20日〔日付〕，20番目,名,,UNIT 1,,25,,JHS,1,Columbus 21 English Course 1
all,①～全体，～全部,形,,UNIT 1,,26,important,JHS,1,Columbus 21 English Course 1
had,have to ～ の過去形,連,had to ～,UNIT 1,,26,important,JHS,1,Columbus 21 English Course 1
he's,②he has の短縮形,縮,,UNIT 1,,26,,JHS,1,Columbus 21 English Course 1
of,④〔部分・一員を示して〕～のうちの，～の中での,前,,UNIT 1,,26,important,JHS,1,Columbus 21 English Course 1
old,②昔なじみの,形,,UNIT 1,,26,important,JHS,1,Columbus 21 English Course 1
some,いくらか，多少,代,,UNIT 1,,26,important,JHS,1,Columbus 21 English Course 1
some,いくつか［何人か］の～,連,some of ～,UNIT 1,,26,important,JHS,1,Columbus 21 English Course 1
stay,②滞在する,動,,UNIT 1,,26,important,JHS,1,Columbus 21 English Course 1
at,①〔場所の1点を示して〕～で［に］,前,,UNIT 2,,27,important,JHS,1,Columbus 21 English Course 1
time,②回，度,名,,UNIT 2,,27,important,JHS,1,Columbus 21 English Course 1
trip,旅行に出かける,連,go on a trip,UNIT 2,,27,important,JHS,1,Columbus 21 English Course 1
are,～である，（～に）いる，（～に）ある,動,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
excited,興奮した，わくわくした,形,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
good,①よい,形,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
it,④〔後にくる to＋動詞の原形を受ける〕,代,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
it,…が―するのは～です［でした］。,連,It is [was] ～ for … to ―.,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
jump,～から跳び下りる,連,jump off ～,UNIT 2,,28,,JHS,1,Columbus 21 English Course 1
lot,とても，たいへん,連,a lot,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
meet,①～に会う，～に出会う,動,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
morning,朝，午前,名,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
morning,おはよう（ございます）。,連,Good morning.,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
Ms.,〔女性の姓・姓名に付けて〕～さん，～先生,名,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
nervous,緊張した，不安な,形,,UNIT 2,,28,,JHS,1,Columbus 21 English Course 1
nice,①よい，すてきな,形,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
nice,はじめまして。お会いできてうれしいです。,連,Nice to meet you.,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
please,どうぞ，どうか,副,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
really,それほど（ない）。,連,Not really.,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
still,じっとして動かない，静止した,形,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
to,①〔to＋動詞の原形で〕～して,前,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
too,①～もまた,副,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
why,～してはどうですか。,連,Why don't you ～ ?,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
yes,〔肯定の応答で〕はい,副,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
you,①あなた（たち）は［が］,代,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
you,②あなた（たち）を［に］,代,,UNIT 2,,28,important,JHS,1,Columbus 21 English Course 1
in,⑤～の（時間の）うちに，～（時間が）たてば,前,,UNIT 2,,29,important,JHS,1,Columbus 21 English Course 1
no,〔否定の応答で〕いいえ,副,,UNIT 2,,29,important,JHS,1,Columbus 21 English Course 1
not,〔否定を表して〕～ではない，～しない,副,,UNIT 2,,29,important,JHS,1,Columbus 21 English Course 1
now,今，現在,名,,UNIT 2,,29,important,JHS,1,Columbus 21 English Course 1
yesterday,昨日，〔形容詞的に〕昨日の,名,,UNIT 2,,29,important,JHS,1,Columbus 21 English Course 1
is,～である，（～に）ある，（～に）いる,動,,UNIT 2,,30,important,JHS,1,Columbus 21 English Course 1
Korea,韓国,名,,UNIT 2,,30,,JHS,1,Columbus 21 English Course 1
my,私の,代,,UNIT 2,,30,important,JHS,1,Columbus 21 English Course 1
name,名前,名,,UNIT 2,,30,important,JHS,1,Columbus 21 English Course 1
States,〔the を付けて〕米国（the United States の略）,名,,UNIT 2,,30,,JHS,1,Columbus 21 English Course 1
the,〔その場でわかっているものや前に出た名詞を繰り返す場合に用いる。普通は日本語に訳さない。〕,冠,,UNIT 2,,30,important,JHS,1,Columbus 21 English Course 1
this,これ，こちら（の人）,代,,UNIT 2,,30,important,JHS,1,Columbus 21 English Course 1
this,こちらは～です。,連,This is ～.,UNIT 2,,30,important,JHS,1,Columbus 21 English Course 1
time,初めて,連,for the first time,UNIT 2,,30,important,JHS,1,Columbus 21 English Course 1
way,④方法，やり方,名,,UNIT 2,,30,important,JHS,1,Columbus 21 English Course 1
back,元の所へ［に・で］，戻って,副,,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
big,②重要な，ものすごい,形,,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
can,〔依頼を表して〕～してくれませんか。,連,Can you ～?,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
come,戻ってくる,連,come back,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
hey,おい，ちょっと,間,,UNIT 2,,31,,JHS,1,Columbus 21 English Course 1
left,～の左に，～の左側に,連,on one's left,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
look,～を楽しみにしている,連,look forward to ～,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
love,①愛情，好意,名,,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
love,（～より）愛を込めて〔親しい者どうしの手紙の結びの言葉〕,連,"Love,",UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
next,次に,副,,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
our,私たちの,代,,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
that,あれ，あちら（の人），それ,代,,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
that's,that is の短縮形,縮,,UNIT 2,,31,,JHS,1,Columbus 21 English Course 1
to,②〔到着点を示して〕～へ［に］,前,,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
welcome,ようこそ，いらっしゃい,間,,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
welcome,ようこそ～へ。,連,Welcome to ～.,UNIT 2,,31,important,JHS,1,Columbus 21 English Course 1
excuse,～を許す,動,,UNIT 2,,32,important,JHS,1,Columbus 21 English Course 1
excuse,〔話しかけるときに〕ちょっとすみません。ちょっと失礼します。,連,Excuse me.,UNIT 2,,32,important,JHS,1,Columbus 21 English Course 1
Mr.,〔男性の姓・姓名に付けて〕～さん，～先生,名,,UNIT 2,,32,important,JHS,1,Columbus 21 English Course 1
Mrs.,〔既婚女性の姓・姓名に付けて〕～さん，～先生,名,,UNIT 2,,32,important,JHS,1,Columbus 21 English Course 1
oh,ああ，まあ,間,,UNIT 2,,32,,JHS,1,Columbus 21 English Course 1
sorry,すまないと思って,形,,UNIT 2,,32,important,JHS,1,Columbus 21 English Course 1
sorry,すみません。申し訳ありません。,連,I'm sorry.,UNIT 2,,32,important,JHS,1,Columbus 21 English Course 1
all right,①大丈夫で，元気で,形,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
angry,怒った,形,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
around,②～の辺りで，～の近くに,前,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
bored,退屈した,形,,UNIT 2,,34,,JHS,1,Columbus 21 English Course 1
cold,寒い，冷たい,形,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
feeling,気持ち,名,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
fine,①元気な，健康で,形,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
great,①元気な，調子のよい,形,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
happy,①幸福な，楽しい，うれしい,形,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
hot,暑い，熱い,形,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
hungry,空腹な,形,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
OK,問題ない，大丈夫で,形,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
sad,悲しい,形,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
sleepy,眠い，眠そうな,形,,UNIT 2,,34,,JHS,1,Columbus 21 English Course 1
there,～があります。～がいます。,連,There are ～.,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
thirsty,喉の渇いた,形,,UNIT 2,,34,,JHS,1,Columbus 21 English Course 1
tired,疲れた,形,,UNIT 2,,34,important,JHS,1,Columbus 21 English Course 1
teacher,教師，先生,名,,UNIT 3,,35,important,JHS,1,Columbus 21 English Course 1
there,～があります。～がいます。,連,There is ～.,UNIT 3,,35,important,JHS,1,Columbus 21 English Course 1
but,しかし,接,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
class,①授業,名,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
fun,楽しさ，おもしろさ,名,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
he,彼は［が］,代,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
he's,①he is の短縮形,縮,,UNIT 3,,36,,JHS,1,Columbus 21 English Course 1
his,①彼の,代,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
just,③ちょっと,副,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
kind,親切な,形,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
look,～のように見える,連,look like ～,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
math,数学（mathematics の略）,名,,UNIT 3,,36,,JHS,1,Columbus 21 English Course 1
minute,②瞬間，ちょっとの間,名,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
minute,ちょっとお待ちください。,連,Just a minute.,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
P.E.,体育（physical education の略）,名,,UNIT 3,,36,,JHS,1,Columbus 21 English Course 1
popular,人気のある，評判のよい,形,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
see,①理解する，わかる,動,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
see,わかりました。なるほど。,連,I see.,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
see,④～が見える，～が目に入る,動,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
she,彼女は［が］,代,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
she's,she is の短縮形,縮,,UNIT 3,,36,,JHS,1,Columbus 21 English Course 1
strict,厳しい，厳格な,形,,UNIT 3,,36,,JHS,1,Columbus 21 English Course 1
very,とても，非常に,副,,UNIT 3,,36,important,JHS,1,Columbus 21 English Course 1
English,英語,名,,UNIT 3,,37,important,JHS,1,Columbus 21 English Course 1
Japanese,日本語，国語〔教科〕,名,,UNIT 3,,37,important,JHS,1,Columbus 21 English Course 1
old,③古い,形,,UNIT 3,,37,important,JHS,1,Columbus 21 English Course 1
science,理科，科学,名,,UNIT 3,,37,important,JHS,1,Columbus 21 English Course 1
American,アメリカ合衆国の，アメリカ人の,形,,UNIT 3,,38,,JHS,1,Columbus 21 English Course 1
an,〔母音で始まる語の前で〕１つの，一人の，ある～,冠,,UNIT 3,,38,important,JHS,1,Columbus 21 English Course 1
Australia,オーストラリア,名,,UNIT 3,,38,,JHS,1,Columbus 21 English Course 1
boy,わあ，やれやれ,間,,UNIT 3,,38,important,JHS,1,Columbus 21 English Course 1
have,～しなければならない,連,have to ～,UNIT 3,,38,important,JHS,1,Columbus 21 English Course 1
